"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
4.815833345E-4,2.814086154E-3,-4.514837638E-3,-1.839088351E-1,1.839857670E-1
1.043758333E-2,5.394908134E-3,-1.447889954E-3,-1.784243733E-1,1.785117878E-1
2.039358333E-2,3.077378497E-4,-4.039304331E-4,-1.733076423E-1,1.733083863E-1
3.034958333E-2,4.377373261E-4,-2.396275289E-3,-1.720450521E-1,1.720622959E-1
4.030558333E-2,2.423123922E-3,-4.809293896E-4,-1.761026531E-1,1.761199798E-1
5.026158333E-2,2.975705778E-3,-1.532131806E-3,-1.829540879E-1,1.829847002E-1
6.021758333E-2,1.368221710E-3,-6.221290678E-4,-1.916583627E-1,1.916642562E-1
7.017258334E-2,2.638990059E-3,-3.295850009E-3,-1.939410567E-1,1.939870109E-1
8.012858333E-2,2.256560139E-3,-1.524048857E-3,-1.869319081E-1,1.869517399E-1
9.008458333E-2,2.666712971E-3,-2.396009862E-3,-1.783896238E-1,1.784256430E-1
1.000405833E-1,-4.238854162E-4,-1.975762658E-3,-1.718475670E-1,1.718594472E-1
1.099965833E-1,-1.254674746E-3,-1.203428023E-3,-1.726791710E-1,1.726879224E-1
1.199525833E-1,3.186678980E-3,-3.156590275E-3,-1.800651848E-1,1.801210420E-1
1.299085833E-1,4.944017157E-3,-1.886077225E-3,-1.861682683E-1,1.862434555E-1
1.398645833E-1,2.284318442E-3,-3.201412037E-3,-1.877563149E-1,1.877974998E-1
1.498205833E-1,4.521610681E-3,-2.421271987E-3,-1.832922399E-1,1.833639897E-1
1.597765833E-1,1.658179681E-3,5.273800343E-4,-1.758415103E-1,1.758501192E-1
1.697325833E-1,3.539176658E-3,-1.384551637E-3,-1.765166223E-1,1.765575280E-1
1.796885833E-1,4.980479367E-3,-1.038607210E-3,-1.780082583E-1,1.780809477E-1
1.896445833E-1,1.473055454E-3,-2.196583897E-3,-1.824120730E-1,1.824312453E-1
1.996005833E-1,5.175115541E-3,-2.086595632E-3,-1.851724386E-1,1.852564917E-1
2.095565833E-1,2.422450576E-3,-2.425134182E-3,-1.828817129E-1,1.829138334E-1
2.195125833E-1,1.955598127E-3,-1.335102133E-3,-1.799796671E-1,1.799952428E-1
2.294685833E-1,1.270667301E-3,-2.363199368E-3,-1.772381216E-1,1.772584302E-1
2.394235833E-1,2.927419730E-3,-1.578898169E-3,-1.763589978E-1,1.763903592E-1
2.493795833E-1,8.721456979E-4,-2.393006347E-3,-1.794922799E-1,1.795103497E-1
2.593355833E-1,7.818645099E-4,-2.576498315E-3,-1.832390875E-1,1.832588684E-1
2.692915833E-1,3.763250075E-3,-3.720872104E-3,-1.827044785E-1,1.827811079E-1
2.792475833E-1,9.648005362E-4,-3.479589708E-3,-1.814762354E-1,1.815121550E-1
2.892035833E-1,2.611871809E-3,-2.265298739E-3,-1.814908981E-1,1.815238264E-1
2.991595833E-1,-1.518690959E-3,-2.250384539E-3,-1.796309501E-1,1.796514650E-1
3.091155833E-1,-3.847328480E-5,-1.875234768E-3,-1.829724014E-1,1.829820146E-1
3.190715833E-1,3.050793428E-3,-2.147942781E-3,-1.869844496E-1,1.870216709E-1
3.290275833E-1,2.767778933E-3,-1.207271591E-3,-1.860892326E-1,1.861137302E-1
3.389835833E-1,-4.352048272E-4,-2.143905498E-3,-1.858381033E-1,1.858509789E-1
3.489395833E-1,4.634837620E-3,-3.352453932E-4,-1.860957146E-1,1.861537244E-1
3.588955833E-1,-1.114481129E-4,-2.373894677E-3,-1.815281361E-1,1.815436917E-1
3.688515833E-1,1.493883319E-4,2.937763929E-5,-1.773215383E-1,1.773216037E-1
3.788075833E-1,2.162471879E-3,-2.507874742E-4,-1.748147011E-1,1.748282554E-1
3.887635833E-1,2.982427250E-4,-1.383665949E-3,-1.740816683E-1,1.740874226E-1
