"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.587979167E-2,-6.164893275E-4,-4.481961951E-4,6.037671119E-5,7.645811059E-4
2.583579167E-2,1.646159217E-4,-8.281040937E-5,-2.562729642E-4,3.156450502E-4
3.579179167E-2,1.327664941E-3,-2.592075616E-4,9.164209478E-4,1.633924756E-3
4.574879167E-2,-1.317386632E-3,4.760911688E-4,1.675954554E-3,2.184260517E-3
5.570479167E-2,-1.279488206E-3,1.915600151E-4,2.993001137E-3,3.260650413E-3
6.566079167E-2,4.331906093E-4,2.515434287E-3,1.844912302E-3,3.149407112E-3
7.561679167E-2,-4.837248707E-4,1.152012497E-3,4.306712188E-3,4.484293970E-3
8.557379167E-2,4.422562779E-4,-1.564145088E-3,3.729605116E-3,4.068426575E-3
9.552979167E-2,-8.935019141E-4,7.225479931E-5,2.680104226E-3,2.826044070E-3
1.054857917E-1,2.210310195E-4,-1.301137730E-3,3.772532567E-3,3.996725669E-3
1.154417917E-1,4.802725744E-5,-6.125671789E-4,3.486011643E-3,3.539748909E-3
1.253987917E-1,-7.690305356E-4,9.589642286E-4,1.378119923E-3,1.846682127E-3
1.353547917E-1,-1.585502876E-3,1.933760941E-4,2.280808985E-4,1.613454239E-3
1.453107917E-1,4.768490326E-4,1.170489937E-3,1.731168944E-3,2.143449931E-3
1.552677917E-1,-2.515316941E-3,-6.298758090E-4,-7.156590000E-4,2.689931347E-3
1.652237917E-1,-6.015694235E-4,-1.246930100E-3,1.892374828E-3,2.344739418E-3
1.751797917E-1,9.890249930E-4,3.393143415E-4,3.837694880E-3,3.977588044E-3
1.851357917E-1,-1.694500679E-4,-1.046062447E-3,2.105575055E-3,2.357203063E-3
1.950927917E-1,4.564609844E-4,1.492817886E-3,3.072950058E-3,3.446720750E-3
2.050487917E-1,5.110558122E-4,1.349274069E-3,2.367212437E-3,2.772257794E-3
2.150047917E-1,-2.247012686E-3,1.139329746E-3,3.226522822E-3,4.093603279E-3
2.249617917E-1,1.618164824E-4,1.306310296E-3,2.985773142E-3,3.263046494E-3
2.349186667E-1,8.842430543E-5,-7.424019277E-4,1.284268685E-3,1.486043584E-3
2.448746667E-1,2.490329091E-3,-4.020500928E-4,1.731980592E-4,2.528513560E-3
2.548306667E-1,-1.136673498E-3,-1.680022106E-4,5.450346507E-4,1.271736669E-3
2.647876667E-1,2.539287787E-3,-8.188793436E-4,1.277137548E-3,2.957976700E-3
