"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.014166669E-3,3.494455246E-3,-1.516242512E-3,-3.374935985E-1,3.375150948E-1
1.497016667E-2,2.987389453E-3,-6.914613768E-4,-3.261655867E-1,3.261800003E-1
2.492616667E-2,5.465059658E-4,-1.525110565E-3,-3.239024878E-1,3.239065393E-1
3.488216667E-2,1.841068501E-3,-5.256999284E-3,-3.290668726E-1,3.291140110E-1
4.483816667E-2,5.288845859E-3,-3.003551625E-3,-3.418609202E-1,3.419150216E-1
5.479416667E-2,7.163445000E-3,-2.233630978E-3,-3.529756069E-1,3.530553542E-1
6.475016667E-2,4.577321000E-3,-2.639878541E-3,-3.531714380E-1,3.532109645E-1
7.470616667E-2,7.780038752E-3,-3.342419863E-3,-3.473049998E-1,3.474082090E-1
8.466216667E-2,3.104136093E-3,-3.075956367E-3,-3.372774124E-1,3.373057220E-1
9.461816667E-2,2.467107959E-3,-2.361429855E-3,-3.244854510E-1,3.245034220E-1
1.045741667E-1,4.330633208E-3,-5.288003013E-3,-3.217766583E-1,3.218492429E-1
1.145301667E-1,2.827012911E-3,-5.350319669E-3,-3.241793513E-1,3.242358243E-1
1.244861667E-1,1.383000985E-3,-5.369171500E-3,-3.337199390E-1,3.337659934E-1
1.344421667E-1,5.854448304E-3,-2.339293249E-3,-3.453760445E-1,3.454335811E-1
1.443981667E-1,4.654280841E-3,-3.331538290E-3,-3.484348357E-1,3.484818448E-1
1.543541667E-1,3.826836590E-3,-4.492675886E-3,-3.444904387E-1,3.445409862E-1
1.643101667E-1,1.840286190E-3,-2.761468291E-3,-3.367879093E-1,3.368042580E-1
1.742661667E-1,1.683159615E-3,-4.356700927E-3,-3.347801566E-1,3.348127344E-1
1.842221667E-1,4.263561219E-3,-1.351330429E-3,-3.334058225E-1,3.334358207E-1
1.941781667E-1,1.795609482E-3,-1.682095230E-3,-3.380397260E-1,3.380486800E-1
2.041341667E-1,4.926933441E-3,-3.238870762E-3,-3.392350674E-1,3.392863037E-1
2.140901667E-1,5.424678326E-3,-2.438857220E-3,-3.402595818E-1,3.403115604E-1
2.240461667E-1,3.362936433E-3,-1.009554602E-3,-3.413913846E-1,3.414094404E-1
2.340018333E-1,4.761895165E-3,-5.407231860E-3,-3.416760564E-1,3.417520173E-1
2.439578333E-1,3.789779497E-3,-2.826796845E-3,-3.384950757E-1,3.385280926E-1
2.539138333E-1,1.317833550E-3,-3.942660987E-3,-3.399534225E-1,3.399788387E-1
2.638698333E-1,3.747799434E-3,-3.401184455E-3,-3.435122371E-1,3.435495176E-1
2.738258333E-1,5.621066783E-3,-3.970833495E-3,-3.456315696E-1,3.457000808E-1
2.837818333E-1,3.380013630E-3,-4.351118580E-3,-3.456889391E-1,3.457328439E-1
2.937378333E-1,3.374154679E-3,-4.496261477E-3,-3.409522474E-1,3.409985869E-1
3.036938333E-1,3.313839203E-3,-5.078296177E-3,-3.382731676E-1,3.383275137E-1
3.136498333E-1,2.707969863E-3,-3.109155223E-3,-3.335327506E-1,3.335582343E-1
3.236058333E-1,3.955098335E-3,-4.933336750E-4,-3.327427804E-1,3.327666512E-1
3.335618333E-1,5.015036557E-3,-2.725328319E-3,-3.320977688E-1,3.321468140E-1
3.435178333E-1,3.046646249E-3,-5.624592304E-3,-3.368194699E-1,3.368802063E-1
3.534738333E-1,5.743362941E-3,-2.784597687E-3,-3.391505182E-1,3.392105750E-1
3.634298333E-1,3.741043154E-3,-1.573755406E-3,-3.437115848E-1,3.437355461E-1
3.733858333E-1,3.711482044E-3,-1.892269589E-3,-3.447137177E-1,3.447388910E-1
