"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.202583332E-3,-1.578173600E-3,-1.807405613E-3,1.938317902E-2,1.953112839E-2
1.515858333E-2,-3.166343085E-4,-2.284377813E-3,2.206764370E-2,2.218782409E-2
2.511558333E-2,3.033890389E-3,-3.829617053E-4,1.980371401E-2,2.003841908E-2
3.507258333E-2,-1.339397859E-4,3.648642451E-5,1.992488652E-2,1.992537011E-2
4.502958333E-2,-8.844607510E-5,-2.228058875E-4,2.153301984E-2,2.153435415E-2
5.498658333E-2,-3.832578659E-4,1.510645263E-3,1.827837154E-2,1.834469411E-2
6.494358333E-2,-1.058365451E-3,3.764377907E-4,1.895787194E-2,1.899112297E-2
7.490058333E-2,-7.353241090E-4,1.138634980E-3,1.857144758E-2,1.862084468E-2
8.485758333E-2,-3.141302150E-4,-1.480495557E-4,1.831332222E-2,1.831661451E-2
9.481458333E-2,-6.430305075E-4,6.676772609E-4,1.731730066E-2,1.734209282E-2
1.047715833E-1,-2.989160828E-3,-1.683440059E-3,1.438289229E-2,1.478636681E-2
1.147285833E-1,1.610917156E-3,3.030337393E-5,1.746230572E-2,1.753647894E-2
1.246855833E-1,-1.901740907E-4,6.561409682E-4,1.506680343E-2,1.508228275E-2
1.346425833E-1,6.644342793E-4,3.943527117E-4,1.705245674E-2,1.706995219E-2
1.445995833E-1,-2.070377115E-3,5.747312680E-4,1.982839778E-2,1.994447633E-2
1.545565833E-1,-2.362526022E-3,6.397124380E-4,1.728188433E-2,1.745434866E-2
1.645125833E-1,-1.530479640E-3,1.015818678E-3,1.833215356E-2,1.842395478E-2
1.744695833E-1,-9.861295111E-4,4.480857868E-3,1.984802261E-2,2.037141478E-2
1.844265833E-1,-1.632450148E-4,2.469581552E-3,1.813552901E-2,1.830363064E-2
1.943835833E-1,5.092032952E-4,1.646159217E-4,1.751314476E-2,1.752131918E-2
2.043405833E-1,-1.162658678E-3,1.498031430E-3,1.741700061E-2,1.751992533E-2
2.142975833E-1,-5.389463622E-4,8.847052231E-4,1.457221061E-2,1.460898657E-2
2.242545833E-1,-2.204901539E-4,1.116040163E-3,1.463751495E-2,1.468165540E-2
2.342115833E-1,-3.347396851E-4,-1.131934114E-3,1.698455773E-2,1.702552574E-2
2.441685833E-1,3.118305467E-4,5.972795188E-4,1.622105204E-2,1.623503958E-2
