"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.298333329E-4,-2.064721193E-4,-2.996902913E-4,-2.631284762E-3,2.656332906E-3
1.018683333E-2,-3.447539406E-3,3.317454830E-4,-8.412474766E-3,9.097544433E-3
2.014383333E-2,-6.545165088E-4,-2.918383107E-4,-7.288743742E-3,7.323888775E-3
3.010083333E-2,-2.948297188E-3,-1.919828355E-3,-6.710304879E-3,7.576700389E-3
4.005683333E-2,-1.012386288E-3,-5.493601784E-4,-3.169020638E-4,1.194633635E-3
5.001383333E-2,-1.636368688E-4,2.379052341E-3,3.710596357E-3,4.410804052E-3
5.997083333E-2,-1.821731916E-3,9.317500517E-4,8.045067079E-4,2.198657858E-3
6.992783333E-2,2.869589953E-4,3.309408203E-4,8.766786195E-4,9.800166802E-4
7.988483333E-2,-3.216277109E-4,-1.048401929E-3,-6.186557468E-3,6.282999626E-3
8.984183333E-2,6.094134878E-4,-1.378674060E-4,-4.451507702E-3,4.495143273E-3
9.979783333E-2,-7.015187293E-4,-3.475975245E-5,-7.095198147E-3,7.129878927E-3
1.097548333E-1,-8.839452639E-4,-1.034690067E-4,-2.425611485E-3,2.583729115E-3
1.197118333E-1,1.585965510E-3,4.933467135E-4,1.435345970E-3,2.195198313E-3
1.296688333E-1,-2.841061214E-4,1.150348224E-3,1.452390105E-3,1.874421068E-3
1.396258333E-1,2.321392531E-4,7.215058431E-4,9.101550095E-4,1.184416082E-3
1.495828333E-1,-1.671222039E-3,-1.778936014E-3,-1.991625177E-3,3.150264638E-3
1.595388333E-1,-5.346534308E-4,2.573383972E-4,-5.739630200E-3,5.770219422E-3
1.694958333E-1,-2.065704670E-3,1.062145457E-3,-6.951102521E-3,7.328923183E-3
1.794528333E-1,-3.533309791E-4,-1.795871183E-3,-7.690148428E-3,7.904959135E-3
1.894098333E-1,2.051503398E-3,1.005774364E-3,-2.238657558E-3,3.198724109E-3
1.993668333E-1,-1.204449683E-3,-1.469142735E-4,1.224908978E-3,1.724147571E-3
2.093238333E-1,3.580269404E-4,-3.461185843E-4,2.363943029E-3,2.415824499E-3
2.192798333E-1,4.894742742E-4,-5.038073286E-4,7.118606009E-4,1.000076199E-3
2.292368333E-1,1.006926526E-3,5.313633010E-4,-4.980380181E-3,5.108858457E-3
2.391938333E-1,-1.519995974E-3,6.262417883E-4,-8.172614500E-3,8.336317790E-3
2.491508333E-1,-2.488691825E-4,4.856260493E-4,-6.956082769E-3,6.977453405E-3
2.591078333E-1,-7.689881604E-4,-1.158232801E-3,-6.137697492E-3,6.293184926E-3
2.690648333E-1,-1.958757639E-4,8.439319208E-4,-1.773043070E-3,1.973390516E-3
