"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
7.141208331E-3,2.514752792E-3,-2.497017384E-3,5.958108231E-3,6.932397213E-3
1.709820833E-2,9.461509762E-4,1.425019465E-3,6.522964686E-3,6.743511729E-3
2.705420833E-2,-6.857805420E-5,2.407512628E-3,3.887055442E-3,4.572747534E-3
3.701120833E-2,-1.913497690E-4,-6.165066734E-4,5.365642719E-3,5.404333169E-3
4.696720833E-2,-3.022005083E-3,1.892677508E-3,6.922014058E-3,7.786463991E-3
5.692420833E-2,-1.504269661E-3,-2.445079386E-3,7.557976991E-3,8.084816424E-3
6.688120833E-2,-1.546611078E-3,-1.906594262E-4,6.288929842E-3,6.479119956E-3
7.683720833E-2,-6.917363498E-4,-1.292675734E-3,4.105404951E-3,4.359341641E-3
8.679420833E-2,-4.427661188E-4,-1.561851241E-3,6.404200569E-3,6.606754578E-3
9.675020833E-2,-1.831338275E-3,-5.229515955E-4,3.977794200E-3,4.410229580E-3
1.067072083E-1,-2.239216119E-4,2.135420218E-4,6.168598309E-3,6.176353794E-3
1.166642083E-1,-1.109422650E-3,1.385333017E-3,7.498847321E-3,7.706015658E-3
1.266202083E-1,-4.156422801E-4,-2.412218601E-5,5.168881267E-3,5.185621847E-3
1.365772083E-1,4.091387382E-4,1.370042562E-3,4.694839008E-3,4.907741277E-3
1.465332083E-1,-1.374101732E-3,1.976536587E-3,5.856638774E-3,6.332066818E-3
1.564902083E-1,2.683490515E-3,4.920903593E-4,5.325336941E-3,5.983518012E-3
1.664472083E-1,-1.695945393E-3,-8.797366172E-5,6.872167811E-3,7.078888370E-3
1.764032083E-1,6.628163974E-4,2.346687950E-3,3.669183701E-3,4.405584972E-3
1.863602083E-1,-6.307883887E-4,-1.440722495E-3,6.203942001E-3,6.400193095E-3
1.963162083E-1,3.053128021E-4,-4.868768156E-5,3.792982548E-3,3.805562115E-3
2.062732083E-1,5.391158629E-4,5.832482129E-4,6.144433282E-3,6.195553628E-3
2.162302083E-1,2.360481303E-4,-1.081760041E-3,6.338576786E-3,6.434553534E-3
2.261862083E-1,1.140306355E-3,1.714966260E-3,5.681941286E-3,6.043663180E-3
2.361432083E-1,2.980018035E-3,-5.106376484E-4,5.063022487E-3,5.897071731E-3
2.460992083E-1,2.440407407E-4,1.463975757E-3,2.794553526E-3,3.164223492E-3
2.560562083E-1,3.495018464E-4,3.358600661E-4,4.787396640E-3,4.811872828E-3
2.660132083E-1,4.390696995E-5,-5.992660299E-4,4.611830227E-3,4.650809138E-3
2.759692083E-1,2.044473542E-3,-9.739724919E-4,5.095993169E-3,5.576525877E-3
2.859262083E-1,3.667345736E-4,5.765454844E-4,7.789023221E-3,7.818937375E-3
2.958822083E-1,1.825614134E-3,-2.831229940E-4,4.423852079E-3,4.794110221E-3
3.058392083E-1,-1.517262193E-3,1.445676200E-3,4.905935377E-3,5.334816413E-3
3.157962083E-1,-5.750359269E-4,1.390015706E-3,3.489133902E-3,3.799587526E-3
3.257522083E-1,-2.106834203E-3,7.878337055E-4,5.200210959E-3,5.665829712E-3
3.357092083E-1,-1.105751959E-3,1.880899072E-4,4.200993106E-3,4.348149984E-3
3.456652083E-1,1.912830165E-3,-3.337142989E-4,5.185021088E-3,5.536671216E-3
3.556222083E-1,4.598894157E-3,2.082837746E-3,6.479583681E-3,8.214197783E-3
3.655792083E-1,1.037927577E-3,-1.474556513E-3,5.848353729E-3,6.120036920E-3
3.755352083E-1,-4.411477130E-5,6.487816572E-4,4.758588970E-3,4.802815084E-3
3.854922083E-1,6.891655503E-4,-4.283115268E-4,5.004856735E-3,5.070206195E-3
3.954492083E-1,-6.011358928E-4,4.894137383E-4,2.514269203E-3,2.631052982E-3
4.054052083E-1,1.150902477E-3,-1.718199812E-3,2.288264222E-3,3.084305474E-3
4.153622083E-1,-2.224121476E-3,2.486931160E-3,3.628100269E-3,4.928960792E-3
4.253182083E-1,1.089217840E-3,1.053041779E-3,6.611648947E-3,6.783007761E-3
4.352752083E-1,-4.140964244E-3,4.333239049E-4,6.955463439E-3,8.106406487E-3
4.452322083E-1,-4.585058196E-4,-2.013566904E-3,4.821073264E-3,5.244752299E-3
4.551882083E-1,6.373848883E-4,1.345211640E-3,5.555040203E-3,5.751028213E-3
4.651452083E-1,-8.366634138E-4,2.544224262E-4,1.997923478E-3,2.180925186E-3
4.751012083E-1,5.306035746E-4,-7.937969640E-4,6.154319271E-3,6.227945044E-3
4.850582083E-1,3.508037189E-4,1.198127866E-4,4.046804272E-3,4.063747429E-3
