"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
-3.190541665E-3,3.447752679E-4,3.712754697E-4,-9.612921625E-3,9.626264989E-3
6.766458333E-3,1.996009145E-3,1.289052889E-3,-8.169751614E-3,8.508263706E-3
1.672345834E-2,2.021042863E-3,-6.356649101E-5,-7.662419695E-3,7.924729052E-3
2.668045833E-2,1.617521746E-3,-2.439711243E-4,-8.417561650E-3,8.575036014E-3
3.663745834E-2,8.220355376E-4,4.684245214E-4,-6.843899842E-3,6.908989001E-3
4.659445833E-2,2.900800668E-3,2.771075815E-4,-8.363282308E-3,8.856405822E-3
5.655145834E-2,2.714615548E-4,-1.062462106E-3,-9.798992425E-3,9.860160732E-3
6.650845833E-2,-2.543330193E-4,-2.212207764E-4,-1.047975197E-2,1.048517169E-2
7.646445833E-2,-7.475505117E-4,-1.931502484E-3,-8.328982629E-3,8.582626943E-3
8.642145833E-2,-1.003145007E-4,1.816581935E-4,-7.870200090E-3,7.872935422E-3
9.637845833E-2,-8.244280471E-4,1.155310310E-3,-8.235319518E-3,8.356728491E-3
1.063354583E-1,1.549548353E-3,-7.155044004E-4,-4.802135751E-3,5.096425651E-3
1.162924583E-1,1.942897215E-3,2.387344837E-3,-4.414113238E-3,5.381325175E-3
1.262494583E-1,-1.843901118E-4,4.707360640E-4,-8.668201044E-3,8.682931619E-3
1.362064583E-1,1.951731392E-3,-1.535423100E-3,-9.878341109E-3,1.018569598E-2
1.461634583E-1,5.069475155E-4,1.272717491E-3,-8.449058048E-3,8.559403455E-3
1.561194583E-1,5.269212415E-4,-2.461034805E-3,-8.496995084E-3,8.861899557E-3
1.660764583E-1,5.521471612E-4,1.326834783E-3,-7.463783491E-3,7.600882912E-3
1.760334583E-1,-3.139127512E-4,1.037348993E-3,-6.695994176E-3,6.783138813E-3
1.859904583E-1,1.819791622E-3,1.238397323E-3,-6.403073668E-3,6.770865667E-3
1.959474583E-1,9.912822861E-4,-1.975505613E-3,-8.593523875E-3,8.873213374E-3
2.059044583E-1,1.253818278E-3,1.069129445E-3,-7.182993926E-3,7.369565780E-3
2.158614583E-1,6.961523322E-4,1.037437469E-3,-9.978780523E-3,1.005668759E-2
2.258184583E-1,-1.634717337E-3,7.458981127E-4,-7.306329906E-3,7.524036248E-3
2.357744583E-1,1.884117373E-3,7.930863649E-5,-9.659232572E-3,9.841593469E-3
2.457314583E-1,-1.392986160E-3,1.026678830E-3,-8.961400017E-3,9.126947471E-3
2.556884583E-1,-1.505904133E-3,1.558251679E-4,-7.187734358E-3,7.345444435E-3
2.656454583E-1,-2.125079278E-3,9.800316766E-4,-7.642118260E-3,7.992396107E-3
2.756024583E-1,8.693790878E-4,-2.138633281E-4,-6.313999649E-3,6.377158387E-3
2.855594583E-1,7.680634153E-4,-2.135219984E-3,-9.893825278E-3,1.015070758E-2
2.955164583E-1,9.044172475E-4,-3.575598821E-4,-8.428553119E-3,8.484475665E-3
3.054734583E-1,2.670244779E-3,2.042986453E-4,-8.792530745E-3,9.191329720E-3
3.154294583E-1,-2.723189071E-3,1.686347649E-3,-5.431888159E-3,6.305944504E-3
