"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
-1.068916667E-3,-2.074112184E-3,2.422140911E-3,1.329495162E-1,1.329877534E-1
8.886083335E-3,-3.005965613E-3,1.977871172E-3,1.324299425E-1,1.324788190E-1
1.884208333E-2,-6.136478623E-4,2.419156954E-3,1.390612125E-1,1.390836069E-1
2.879808333E-2,-1.840687939E-3,1.284524798E-3,1.436134279E-1,1.436309674E-1
3.875408334E-2,-2.932850271E-3,2.078088000E-4,1.484563798E-1,1.484854925E-1
4.871008333E-2,-1.438006759E-3,2.342686057E-4,1.492278129E-1,1.492349251E-1
5.866608334E-2,4.126238637E-4,1.901140437E-3,1.520718038E-1,1.520842467E-1
6.862208333E-2,-1.444621244E-3,4.208370112E-3,1.541568935E-1,1.542210917E-1
7.857708334E-2,-3.347183345E-3,1.691949554E-3,1.530397087E-1,1.530856583E-1
8.853308333E-2,-2.806802280E-3,4.291384481E-3,1.568060517E-1,1.568898721E-1
9.848908334E-2,-2.156724455E-3,2.383495681E-3,1.604276896E-1,1.604598893E-1
1.084450833E-1,-3.629109822E-3,1.189971343E-3,1.647568941E-1,1.648011548E-1
1.184010833E-1,-1.450643991E-3,1.045894809E-3,1.695814729E-1,1.695909025E-1
1.283570833E-1,-3.951509483E-3,1.407344826E-3,1.696087867E-1,1.696606483E-1
1.383130833E-1,-1.279560383E-3,2.228929661E-3,1.720088273E-1,1.720280270E-1
1.482680833E-1,-1.673832536E-3,2.479561605E-3,1.752981544E-1,1.753236803E-1
1.582240833E-1,-8.383989334E-4,1.992735080E-3,1.759162545E-1,1.759295385E-1
1.681800833E-1,-1.462996122E-3,1.601157710E-4,1.764982045E-1,1.765043404E-1
1.781360833E-1,-3.985275980E-3,-1.326994039E-3,1.828556955E-1,1.829039330E-1
1.880920833E-1,1.463796245E-3,7.226737216E-4,1.884541363E-1,1.884612067E-1
1.980480833E-1,-2.390290610E-4,2.576500177E-3,1.909077018E-1,1.909252370E-1
2.080040833E-1,-8.763796650E-4,1.520042308E-3,1.881577820E-1,1.881659626E-1
2.179590833E-1,-4.044675734E-4,3.368542530E-3,1.900054812E-1,1.900357692E-1
2.279150833E-1,-1.742987544E-3,2.412386239E-3,1.930188090E-1,1.930417525E-1
2.378710833E-1,-2.227949444E-3,-1.447806135E-4,1.946249604E-1,1.946377660E-1
2.478270833E-1,-5.108230747E-3,2.757181413E-3,2.025894970E-1,2.026726433E-1
2.577830833E-1,-3.126838943E-3,1.294307411E-3,2.040595561E-1,2.040876155E-1
2.677390833E-1,-3.653620370E-3,2.237373963E-3,2.075894028E-1,2.076336074E-1
2.776940833E-1,-3.321790602E-3,3.413691651E-3,2.151072323E-1,2.151599614E-1
2.876500833E-1,-1.768857474E-4,3.745409194E-3,2.116392851E-1,2.116724979E-1
2.976060833E-1,-2.764679492E-3,4.867931362E-3,2.128233314E-1,2.128969483E-1
3.075620833E-1,-2.613204764E-3,3.626902122E-3,2.166240066E-1,2.166701260E-1
3.175180833E-1,-1.303195953E-3,3.686822951E-3,2.167169452E-1,2.167522210E-1
3.274740833E-1,-2.643804066E-3,4.384364467E-3,2.175651193E-1,2.176253512E-1
3.374300833E-1,-2.388140652E-3,2.659435384E-3,2.235005051E-1,2.235290844E-1
3.473850833E-1,-3.379794303E-3,3.523926251E-3,2.236027569E-1,2.236560617E-1
3.573410833E-1,-2.512668958E-3,2.934302203E-3,2.280872613E-1,2.281199737E-1
3.672970833E-1,-1.313472167E-3,1.949058846E-3,2.303063571E-1,2.303183496E-1
3.772530833E-1,-3.556919051E-3,-3.417925909E-4,2.362718284E-1,2.362988476E-1
3.872090833E-1,-2.864710987E-3,2.906692214E-3,2.360419333E-1,2.360772113E-1
3.971650833E-1,-2.552055754E-3,1.256598160E-3,2.379314452E-1,2.379484496E-1
4.071210833E-1,8.306055097E-4,2.156270668E-3,2.403490394E-1,2.403601468E-1
4.170760833E-1,-3.718339838E-3,1.414580271E-3,2.445709556E-1,2.446033103E-1
4.270320833E-1,-1.215520315E-4,3.208561335E-3,2.477816343E-1,2.478024373E-1
4.369880833E-1,-3.320008516E-3,2.401623875E-3,2.498075068E-1,2.498411109E-1
4.469440833E-1,-1.784791239E-4,1.579102129E-3,2.539253533E-1,2.539303260E-1
4.569000833E-1,-3.087077057E-4,6.975959986E-4,2.584015727E-1,2.584026987E-1
4.668560833E-1,-1.701203641E-3,1.132056117E-3,2.611182928E-1,2.611262884E-1
4.768120833E-1,-5.286138039E-4,2.230876125E-3,2.619135082E-1,2.619235423E-1
4.867670833E-1,-2.460400574E-3,3.897224087E-3,2.644340098E-1,2.644741716E-1
