"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
7.326458333E-3,6.240360672E-4,2.155106515E-3,1.143365726E-1,1.143585840E-1
1.728245834E-2,1.448997180E-3,9.140539914E-4,1.158157513E-1,1.158284219E-1
2.723845833E-2,-1.180068357E-4,2.559620887E-3,1.138604581E-1,1.138892862E-1
3.719445833E-2,-1.552924165E-3,4.678731784E-4,1.134872958E-1,1.134988845E-1
4.715045833E-2,-3.700230736E-3,2.671373077E-3,1.143741310E-1,1.144651466E-1
5.710645833E-2,-3.725125454E-3,-3.981646150E-4,1.123476774E-1,1.124101228E-1
6.706245833E-2,-2.111516427E-3,-4.461016506E-4,1.103140861E-1,1.103351943E-1
7.701845833E-2,-2.827706281E-3,2.130845562E-3,1.135007814E-1,1.135559941E-1
8.697345833E-2,-7.997089997E-4,1.359594055E-3,1.140919998E-1,1.141029029E-1
9.692970833E-2,-1.461416017E-3,1.069531776E-3,1.141889319E-1,1.142032915E-1
1.068857083E-1,-9.370397311E-4,1.816015691E-3,1.109129786E-1,1.109318024E-1
1.168417083E-1,6.769060274E-4,2.684630454E-3,1.116400212E-1,1.116743470E-1
1.267977083E-1,-1.397430198E-3,1.038264483E-3,1.123023480E-1,1.123158412E-1
1.367537083E-1,-5.586660700E-4,1.846943982E-3,1.123353839E-1,1.123519550E-1
1.467097083E-1,-1.217265730E-3,1.901272684E-3,1.163226664E-1,1.163445714E-1
1.566657083E-1,-7.204547292E-4,-3.334134817E-6,1.152023673E-1,1.152046201E-1
1.666217083E-1,-2.306633629E-3,6.331615150E-4,1.135333627E-1,1.135585572E-1
1.765777083E-1,-1.339183655E-3,6.247935817E-4,1.071062088E-1,1.071164028E-1
1.865327083E-1,-4.289152566E-4,3.318847157E-3,1.088188887E-1,1.088703323E-1
1.964887083E-1,-4.469754640E-4,1.587992534E-3,1.134272739E-1,1.134392700E-1
2.064447083E-1,6.691553863E-4,-1.364920288E-3,1.200630739E-1,1.200726967E-1
2.164007083E-1,-1.166877337E-4,-2.332590520E-4,1.217261627E-1,1.217264422E-1
2.263567083E-1,-1.217904850E-3,5.371933803E-4,1.206875220E-1,1.206948625E-1
