"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
9.959583331E-4,-1.394557767E-4,-1.284070313E-3,-1.368673146E-2,1.374754169E-2
1.095195833E-2,6.421976723E-4,-6.260676309E-4,-1.070808619E-2,1.074557995E-2
2.090795833E-2,-5.117499968E-4,-2.913083881E-4,-1.362824440E-2,1.364096016E-2
3.086395833E-2,-1.730414806E-3,-6.014024839E-4,-1.112985238E-2,1.127961145E-2
4.081995834E-2,1.429425902E-3,-1.816069707E-3,-1.403349638E-2,1.422253101E-2
5.077595833E-2,2.292350400E-3,-8.032368496E-4,-1.108350419E-2,1.134654682E-2
6.073195834E-2,3.629596904E-6,-2.477565780E-3,-1.030612923E-2,1.059974741E-2
7.068795833E-2,-9.850629140E-4,-1.024532132E-3,-1.199062914E-2,1.207456840E-2
8.064495834E-2,-8.194141556E-4,-3.049067222E-3,-9.773015976E-3,1.027035013E-2
9.060095833E-2,9.588276152E-4,2.758195624E-4,-1.187597029E-2,1.191780589E-2
1.005569583E-1,7.979726652E-4,2.039140090E-4,-1.084559225E-2,1.087681996E-2
1.105129583E-1,2.601158340E-4,-3.011822701E-4,-1.263609529E-2,1.264236034E-2
1.204689583E-1,-1.573736779E-3,-2.375803888E-6,-1.165658608E-2,1.176234042E-2
1.304249583E-1,-2.341176383E-3,1.661544666E-4,-1.217785478E-2,1.240197005E-2
1.403809583E-1,5.904314457E-4,5.033109337E-4,-8.323196322E-3,8.359277971E-3
1.503369583E-1,3.983993083E-3,1.291857101E-3,-9.130982682E-3,1.004569263E-2
1.602929583E-1,1.981296111E-3,1.241256483E-3,-1.342879049E-2,1.363079844E-2
1.702499583E-1,-6.261022063E-4,-1.141121611E-3,-1.422721893E-2,1.428663434E-2
1.802059583E-1,-2.169936663E-3,1.057583839E-3,-1.489140838E-2,1.508579306E-2
1.901619583E-1,1.690023579E-3,1.110534184E-3,-1.423026621E-2,1.437323702E-2
2.001179583E-1,2.306279028E-3,-3.001429141E-4,-1.221611723E-2,1.243553493E-2
2.100739583E-1,-1.536327996E-3,9.598499164E-4,-7.791686803E-3,7.999499910E-3
2.200299583E-1,1.435759827E-3,-8.550947532E-4,-1.172357798E-2,1.184208064E-2
2.299859583E-1,-1.736841514E-3,-6.437106058E-4,-8.863078430E-3,9.054564653E-3
2.399419583E-1,8.855730994E-4,-4.258640110E-4,-1.100479253E-2,1.104857721E-2
2.498989583E-1,-1.256794785E-3,2.175823785E-3,-1.473817602E-2,1.495083859E-2
2.598549583E-1,-1.356038265E-4,-1.083352603E-3,-1.273627579E-2,1.278298722E-2
2.698109583E-1,-9.624641389E-4,-4.621995613E-4,-1.152743958E-2,1.157677973E-2
2.797669583E-1,-1.774728298E-3,8.470099419E-4,-9.850447997E-3,1.004482016E-2
2.897229583E-1,1.419100445E-4,1.935465261E-4,-1.048039086E-2,1.048313843E-2
2.996789583E-1,2.027960727E-3,1.594582573E-4,-9.954152629E-3,1.015988219E-2
3.096349583E-1,-1.529953443E-4,8.272621781E-4,-9.962767363E-3,9.998225033E-3
3.195909583E-1,-2.075531287E-3,6.128773093E-4,-9.775016457E-3,1.001171291E-2
3.295479583E-1,-7.101520896E-5,-2.120950259E-3,-7.963739336E-3,8.241639240E-3
3.395039583E-1,-1.887269318E-4,8.727088571E-4,-1.321842149E-2,1.324854351E-2
3.494599583E-1,-2.988899359E-4,-1.227585599E-4,-1.392859221E-2,1.393233956E-2
3.594159583E-1,-2.141531091E-3,7.286546752E-4,-1.002706215E-2,1.027905970E-2
3.693719583E-1,1.416447340E-3,-5.706455559E-4,-9.274091572E-3,9.398975151E-3
3.793279583E-1,3.740860266E-4,-1.016458496E-3,-9.768642485E-3,9.828504679E-3
3.892839583E-1,1.422767644E-3,4.077544436E-4,-1.304441318E-2,1.312810903E-2
3.992399583E-1,2.286164556E-3,-1.478563063E-3,-1.496934518E-2,1.521492663E-2
4.091959583E-1,1.375571475E-3,2.180018462E-3,-1.325425133E-2,1.350258700E-2
4.191529583E-1,-5.999613786E-4,-1.381427050E-3,-1.035913080E-2,1.046804114E-2
4.291089583E-1,-2.320385538E-3,1.208951697E-3,-1.009239629E-2,1.042603549E-2
4.390649583E-1,-5.504485453E-4,4.760501906E-4,-1.064393669E-2,1.066878652E-2
4.490209583E-1,6.284913979E-6,-2.197602764E-3,-1.006618887E-2,1.030328374E-2
4.589769583E-1,-1.791082555E-3,-7.349951193E-4,-1.005100831E-2,1.023576879E-2
4.689329583E-1,-1.160217915E-3,2.189371735E-4,-1.500118524E-2,1.504757780E-2
4.788889583E-1,1.781509956E-3,1.413897611E-3,-1.359743252E-2,1.378633582E-2
4.888449583E-1,-9.501210880E-4,-5.172761157E-4,-1.374245435E-2,1.378496849E-2
4.988019583E-1,2.846481279E-3,9.474623948E-4,-1.034532487E-2,1.077153134E-2
5.087579583E-1,1.009980682E-3,-2.275122330E-3,-9.784903377E-3,1.009656262E-2
5.187139583E-1,1.156720915E-3,-1.749536023E-4,-1.257483289E-2,1.262913434E-2
5.286699583E-1,-1.099256799E-3,1.660306007E-4,-1.241408288E-2,1.246376290E-2
5.386259583E-1,-1.407384640E-3,6.083492190E-5,-1.305750012E-2,1.313326852E-2
5.485819583E-1,1.111004734E-3,-2.405932173E-4,-8.174723014E-3,8.253381911E-3
5.585379583E-1,7.530758739E-4,3.437045962E-4,-7.908942178E-3,7.952145779E-3
5.684939583E-1,-2.109283581E-3,-3.247169778E-3,-9.162086993E-3,9.946709349E-3
5.784509583E-1,7.381680189E-4,-8.109100163E-4,-1.073921099E-2,1.079505071E-2
5.884069583E-1,1.283881720E-4,2.405374311E-3,-1.373242214E-2,1.394208474E-2
5.983629583E-1,-1.200847328E-4,-1.369923353E-3,-1.206874475E-2,1.214683951E-2
6.083189583E-1,-1.860565390E-3,-5.364743993E-4,-1.340111159E-2,1.354028434E-2
6.182749583E-1,-1.351635321E-3,2.965619788E-4,-8.119264618E-3,8.236341723E-3
6.282307917E-1,1.129787648E-3,-1.057528891E-3,-6.837263703E-3,7.010204165E-3
6.381867917E-1,1.423534239E-3,-1.429039985E-3,-6.769886240E-3,7.063990707E-3
6.481427917E-1,2.812211169E-4,-1.324943267E-3,-1.078728586E-2,1.087198677E-2
6.580987917E-1,2.950695925E-4,1.456995495E-3,-1.222885773E-2,1.231888238E-2
6.680557917E-1,2.540845890E-3,1.404197887E-3,-1.137790270E-2,1.174241625E-2
6.780117917E-1,-1.598659437E-4,7.418692112E-4,-1.191825978E-2,1.194239688E-2
6.879677917E-1,4.509463906E-5,-2.483847551E-3,-1.166510582E-2,1.192670223E-2
6.979237917E-1,-5.056470400E-4,-6.981985644E-4,-9.397160262E-3,9.436619159E-3
7.078797917E-1,6.207427941E-4,-6.211511791E-4,-9.204799309E-3,9.246592925E-3
7.178357917E-1,-7.851398550E-4,1.296058297E-3,-8.835950866E-3,8.964945031E-3
7.277917917E-1,1.610084437E-3,2.505471930E-3,-1.227552071E-2,1.263163371E-2
7.377477917E-1,-4.586915020E-5,1.173359342E-3,-1.296687871E-2,1.301993931E-2
7.477047917E-1,-2.352387179E-3,-1.498429105E-3,-7.554532960E-3,8.052948743E-3
7.576607917E-1,1.190261682E-4,-1.362075098E-3,-1.072183065E-2,1.080865710E-2
7.676167917E-1,1.981588779E-3,8.290261030E-5,-7.381577045E-3,7.643379266E-3
7.775727917E-1,-3.896898124E-4,-2.196497284E-3,-1.092145219E-2,1.114695369E-2
7.875287917E-1,1.053146436E-3,1.227322035E-3,-9.787034243E-3,9.919751815E-3
7.974847917E-1,1.672863960E-3,-3.142924979E-3,-1.185870916E-2,1.238165716E-2
8.074407917E-1,1.207207562E-3,8.449032903E-4,-1.247173548E-2,1.255847911E-2
8.173967917E-1,4.082592204E-4,-3.394316882E-3,-1.233698055E-2,1.280191985E-2
8.273527917E-1,-2.160082338E-3,-4.256991670E-4,-1.005478203E-2,1.029299846E-2
8.373097917E-1,1.334783970E-3,-6.344905123E-4,-7.770854980E-3,7.910146242E-3
8.472657917E-1,1.473683515E-4,-2.289330587E-4,-7.196538150E-3,7.201686547E-3
8.572217917E-1,-1.162640518E-3,-1.941877417E-3,-9.114012122E-3,9.390837973E-3
8.671777917E-1,2.826133277E-3,-1.678267494E-3,-9.434733540E-3,9.990886249E-3
8.771337917E-1,-1.601372031E-3,-1.463083550E-3,-1.200281829E-2,1.219723955E-2
8.870897917E-1,1.167098293E-3,-1.222685911E-3,-1.176402904E-2,1.188484154E-2
8.970457917E-1,-2.323240507E-3,4.524420947E-4,-1.147454418E-2,1.171611346E-2
9.070017917E-1,-1.225811662E-3,1.560263336E-4,-9.611025453E-3,9.690137703E-3
9.169587917E-1,-2.754732501E-3,-7.691560313E-4,-8.555348963E-3,9.020762053E-3
9.269147917E-1,-4.951198353E-4,6.648274139E-4,-7.896445692E-3,7.939835874E-3
9.368707917E-1,7.845291402E-4,3.060996532E-4,-7.613617927E-3,7.660049667E-3
9.468267917E-1,-3.567675594E-5,-2.615311183E-3,-7.463229820E-3,7.908282036E-3
9.567827917E-1,4.982870305E-4,1.225765795E-3,-1.183720864E-2,1.191093196E-2
9.667387917E-1,-1.284792321E-3,6.148936227E-4,-1.048879698E-2,1.058506720E-2
9.766947917E-1,-1.397443935E-3,6.085019559E-4,-1.066829637E-2,1.077662617E-2
9.866507917E-1,-5.698030582E-4,4.336750135E-4,-8.957084268E-3,8.985661252E-3
9.966077917E-1,1.823846134E-3,1.031022519E-3,-8.148279041E-3,8.413315249E-3
1.006563792E0,2.034742502E-4,-1.247525215E-4,-8.209917694E-3,8.213386239E-3
1.016519792E0,-4.250317579E-4,1.280331053E-3,-1.199879497E-2,1.207439358E-2
1.026475792E0,-9.444773896E-4,2.082072198E-3,-9.495789185E-3,9.767142593E-3
1.036431792E0,1.678469824E-3,1.061814837E-3,-8.179923519E-3,8.417592321E-3
1.046387792E0,1.826173975E-4,1.235732809E-3,-8.193671703E-3,8.288343663E-3
1.056343792E0,2.990121720E-3,-1.288708299E-4,-7.357172668E-3,7.942633396E-3
1.066299792E0,2.407133812E-3,9.925104678E-5,-9.268969297E-3,9.576948146E-3
1.076255792E0,1.092597493E-3,1.639658585E-4,-9.169101715E-3,9.235425293E-3
1.086212792E0,-3.704176052E-4,1.351750456E-3,-1.166142151E-2,1.174534759E-2
1.096168792E0,-7.712233346E-4,1.326716505E-3,-1.099323481E-2,1.109982765E-2
1.106124792E0,-2.377946163E-3,-9.178752080E-4,-8.685607463E-3,9.051900345E-3
1.116080792E0,6.127837114E-4,2.041162923E-3,-9.788420051E-3,1.001773513E-2
1.126036792E0,3.673223546E-4,-1.226131804E-3,-7.641125470E-3,7.747588229E-3
1.135992792E0,-1.110731973E-3,-3.552781418E-4,-8.699201047E-3,8.777018112E-3
1.145948792E0,-3.381049260E-3,4.482430872E-3,-8.663317189E-3,1.032360137E-2
1.155904792E0,2.780173672E-3,4.501389340E-4,-9.329108521E-3,9.744960570E-3
1.165860792E0,4.421987687E-4,1.265347004E-3,-9.043253958E-3,9.142050369E-3
1.175817792E0,-2.061172621E-3,-1.210859977E-3,-8.336182684E-3,8.672171366E-3
1.185773792E0,1.759095117E-3,-1.462623477E-3,-7.437033579E-3,7.780947983E-3
1.195729792E0,-2.413279377E-3,1.329434104E-3,-8.666878566E-3,9.094289223E-3
1.205685792E0,1.661865041E-3,7.765777409E-4,-8.667146787E-3,8.859136630E-3
1.215641792E0,1.369982609E-3,6.708502769E-4,-1.067250781E-2,1.078097006E-2
1.225597792E0,1.128917793E-4,6.724195555E-4,-1.060732827E-2,1.062921942E-2
1.235553792E0,-2.225896344E-3,-1.612839289E-3,-1.005472243E-2,1.042368976E-2
1.245509792E0,4.894198501E-4,1.418521628E-3,-9.826138616E-3,9.940057117E-3
1.255466792E0,6.492094835E-4,-3.623338416E-4,-1.149407402E-2,1.151809430E-2
1.265422792E0,-1.969600562E-4,-7.250169292E-4,-9.165292606E-3,9.196033458E-3
1.275378792E0,1.665921183E-3,1.431078650E-3,-8.424932137E-3,8.706478106E-3
1.285334792E0,9.096894646E-4,-3.972835839E-5,-8.636072278E-3,8.683942518E-3
1.295290792E0,-1.535358839E-3,-2.547893673E-3,-1.023716480E-2,1.066061124E-2
1.305246792E0,-1.192982774E-3,1.425939612E-3,-1.089233533E-2,1.104986337E-2
1.315202792E0,4.488559789E-4,-3.128377721E-4,-1.173389331E-2,1.174664170E-2
1.325158792E0,2.480586059E-3,-4.185503349E-4,-1.082875207E-2,1.111712027E-2
1.335114792E0,1.071770675E-4,9.295409545E-4,-1.015497372E-2,1.019799120E-2
1.345071792E0,6.982153864E-4,1.846564934E-3,-6.828181446E-3,7.107838535E-3
1.355027792E0,1.042029471E-3,1.564269885E-3,-9.869247675E-3,1.004663204E-2
1.364983792E0,1.120239031E-3,1.159520820E-3,-8.266936988E-3,8.422687883E-3
1.374939792E0,4.848088720E-4,-1.205898821E-3,-8.483186364E-3,8.582172365E-3
1.384895792E0,1.066245837E-3,-3.647698089E-3,-1.082144678E-2,1.146936319E-2
1.394851792E0,2.456415910E-3,-2.414121293E-3,-7.809143513E-3,8.534909675E-3
