"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
7.259041668E-3,-5.320329219E-4,1.594983041E-5,-1.584178535E-3,1.671207665E-3
1.721604167E-2,-3.048041835E-4,-1.937129535E-3,-1.568824751E-3,2.511292003E-3
2.717304166E-2,-6.110677496E-4,9.635854512E-4,1.478630584E-3,1.867685498E-3
3.713004167E-2,-1.607003156E-3,1.273135655E-3,1.606088132E-3,2.604391028E-3
4.708704166E-2,-7.454706356E-4,-1.302140765E-3,-1.784915105E-3,2.331784503E-3
5.704404167E-2,7.128098514E-4,-2.106055617E-4,-2.327445196E-3,2.443246555E-3
6.700104167E-2,3.748547751E-4,-2.138734795E-3,-1.082331873E-4,2.174032440E-3
7.695804167E-2,-5.289600231E-4,9.776493534E-4,3.064398654E-3,3.259775464E-3
8.691504167E-2,8.436330827E-4,-8.122343570E-5,-5.024420097E-3,5.095400999E-3
9.687204167E-2,-7.324824110E-4,-2.347184345E-4,-8.952800184E-3,8.985780677E-3
1.068290417E-1,1.428939169E-3,2.938171849E-3,-1.436700672E-2,1.473382513E-2
1.167860417E-1,-8.889094461E-4,-1.269009896E-3,-2.079933695E-2,2.085696440E-2
1.267430417E-1,1.712732599E-3,-1.494846307E-3,-2.009945735E-2,2.022760995E-2
1.367000417E-1,-3.885347396E-4,-1.052857377E-3,-1.943606511E-2,1.946843843E-2
1.466560417E-1,-3.627019469E-4,-4.085619003E-5,-1.763310656E-2,1.763688376E-2
1.566130417E-1,-1.245325897E-3,1.671398059E-4,-1.485782675E-2,1.491086142E-2
1.665700417E-1,-1.787012909E-3,-1.768445596E-3,-1.767358743E-2,1.785151275E-2
1.765270417E-1,1.798541402E-3,4.545897245E-4,-1.737185009E-2,1.747062044E-2
1.864840417E-1,-1.327830832E-4,4.572533071E-4,-1.853431948E-2,1.854043447E-2
1.964410417E-1,9.147111559E-4,-3.866739571E-4,-2.245236188E-2,2.247431350E-2
2.063980417E-1,-1.175604062E-3,2.202605829E-4,-1.999186724E-2,2.002761383E-2
2.163550417E-1,1.122842077E-4,-1.599360257E-5,-1.823551208E-2,1.823586478E-2
2.263120417E-1,2.415386029E-3,-4.030974582E-3,-1.943792962E-2,1.999789873E-2
2.362690417E-1,3.353899810E-4,-1.515634358E-4,-1.758863032E-2,1.759248062E-2
2.462260417E-1,-6.371964701E-4,2.992830239E-3,-1.737078279E-2,1.763822970E-2
2.561830417E-1,1.574905007E-3,1.697028056E-4,-2.206061035E-2,2.211740613E-2
2.661400417E-1,4.246857716E-4,6.434796378E-4,-2.399513125E-2,2.400751441E-2
2.760972083E-1,9.041978046E-4,-2.197921276E-4,-2.103928849E-2,2.105985618E-2
2.860542083E-1,-1.438318752E-3,7.397448644E-4,-1.864963397E-2,1.871963757E-2
2.960112083E-1,7.494429592E-4,2.463772893E-3,-1.906269044E-2,1.923585216E-2
3.059682083E-1,-3.618942574E-4,-2.105729654E-4,-1.792578772E-2,1.793067689E-2
3.159252083E-1,8.312962018E-4,2.926532179E-4,-1.834123954E-2,1.836240091E-2
3.258822083E-1,7.567277644E-4,-2.091675065E-3,-2.380950749E-2,2.391318440E-2
3.358392083E-1,-2.533995546E-3,1.384719275E-3,-1.954658702E-2,1.975873592E-2
3.457962083E-1,-1.068990910E-3,1.396969892E-3,-1.798091456E-2,1.806675275E-2
3.557532083E-1,1.226180699E-3,-1.453620382E-3,-1.778490655E-2,1.788629174E-2
3.657102083E-1,-1.573313493E-4,2.790326253E-4,-1.818810962E-2,1.819093027E-2
3.756672083E-1,9.833454387E-4,-8.648745716E-4,-1.899771020E-2,1.904279310E-2
3.856242083E-1,2.538897796E-3,-1.125598326E-3,-2.040226012E-2,2.059041505E-2
3.955812083E-1,2.587801311E-3,-1.447563991E-4,-2.299458161E-2,2.314019130E-2
4.055382083E-1,9.539518505E-4,-1.916024834E-3,-1.816174388E-2,1.828743055E-2
4.154952083E-1,1.600133255E-3,1.267326996E-3,-1.873964816E-2,1.885048958E-2
4.254512083E-1,-2.353329444E-3,-7.843719795E-4,-1.926988363E-2,1.942889122E-2
4.354082083E-1,2.326184884E-3,-1.808187924E-3,-2.014792711E-2,2.036221123E-2
4.453652083E-1,-1.948454883E-3,7.360149175E-5,-1.994632557E-2,2.004140208E-2
4.553222083E-1,1.265981933E-3,1.936702058E-3,-1.839397289E-2,1.853892564E-2
4.652792083E-1,1.401004149E-3,6.466675550E-4,-2.136153355E-2,2.141719186E-2
4.752362083E-1,1.858811476E-3,3.854874521E-4,-2.195408754E-2,2.203601008E-2
4.851932083E-1,-1.313545974E-3,-5.364986137E-4,-2.081638575E-2,2.086468666E-2
4.951502083E-1,2.453171648E-3,-3.536995500E-4,-2.286222205E-2,2.299618123E-2
