"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
7.536041667E-3,-2.932867501E-3,-9.959377348E-5,-3.506455570E-2,3.518713824E-2
1.749204167E-2,1.795451739E-3,-1.801158302E-3,-3.478512168E-2,3.487796594E-2
2.744804167E-2,1.416483894E-3,-1.391830854E-3,-3.437899053E-2,3.443629785E-2
3.740404167E-2,5.098276888E-4,1.063696109E-3,-3.379528597E-2,3.381586503E-2
4.736004167E-2,-3.972449340E-4,-3.160876222E-3,-3.549411893E-2,3.563679869E-2
5.731604167E-2,3.003235674E-3,2.462789416E-5,-3.429133445E-2,3.442260376E-2
6.727204167E-2,3.488630173E-4,9.713824838E-4,-3.467429429E-2,3.468965226E-2
7.722804167E-2,1.598352916E-3,-1.012713648E-3,-3.449475393E-2,3.454661155E-2
8.718404167E-2,-2.386956476E-4,-5.991244689E-4,-3.550142795E-2,3.550728534E-2
9.714004167E-2,6.946531939E-4,8.526239544E-4,-3.541299701E-2,3.543007011E-2
1.070960417E-1,-7.559705991E-4,-1.679243520E-3,-3.483882174E-2,3.488745979E-2
1.170520417E-1,1.499972306E-3,-4.829112440E-4,-3.414985910E-2,3.418619600E-2
1.270080417E-1,1.139646629E-3,-1.903175376E-3,-3.302121162E-2,3.309563851E-2
1.369640417E-1,1.563465921E-3,-1.672688872E-3,-3.313330933E-2,3.321232454E-2
1.469200417E-1,2.291307785E-3,-6.958413869E-4,-3.498340771E-2,3.506526916E-2
1.568760417E-1,1.465624315E-3,-6.646476686E-5,-3.525776416E-2,3.528827576E-2
1.668320417E-1,1.142582856E-3,-1.546649262E-3,-3.457519412E-2,3.462862498E-2
1.767880417E-1,5.200079177E-4,-4.933951423E-4,-3.290334716E-2,3.291115467E-2
1.867440417E-1,4.073562450E-4,1.079468057E-3,-3.163674846E-2,3.165778014E-2
1.967000417E-1,-8.486538427E-4,5.170432851E-4,-3.166640922E-2,3.168199836E-2
2.066560417E-1,-1.617242233E-3,5.260976031E-4,-3.350345790E-2,3.354659361E-2
2.166120417E-1,-2.115618903E-3,-3.218920901E-4,-3.219934180E-2,3.227037450E-2
2.265680417E-1,2.023612615E-5,-1.889162697E-3,-3.471762687E-2,3.476899424E-2
2.365240417E-1,-8.592911763E-4,-4.242630675E-4,-3.286971897E-2,3.288368601E-2
2.464800417E-1,1.400134759E-3,-6.247991696E-4,-3.187236562E-2,3.190922189E-2
2.564370417E-1,2.184167970E-3,-1.940883696E-3,-3.068875521E-2,3.082754151E-2
2.663930417E-1,3.674206790E-3,-1.347797923E-3,-3.148557246E-2,3.172786831E-2
2.763490417E-1,7.319225697E-4,6.602061912E-4,-2.900934219E-2,2.902608340E-2
2.863050417E-1,6.325866561E-4,-1.198332757E-4,-3.361554816E-2,3.362171329E-2
2.962610417E-1,2.020499203E-3,-1.910350285E-3,-3.442360461E-2,3.453572657E-2
3.062170417E-1,-2.177175367E-3,8.279113099E-4,-3.409869969E-2,3.417816335E-2
3.161730417E-1,1.425745897E-3,4.530260339E-4,-3.264018893E-2,3.267445359E-2
3.261290417E-1,-8.555179229E-4,1.819760539E-3,-3.298213705E-2,3.304337761E-2
3.360850417E-1,1.843553036E-5,-1.361111179E-3,-3.067744523E-2,3.070763113E-2
3.460410417E-1,5.135171814E-4,1.150782220E-3,-3.122445568E-2,3.124987412E-2
3.559970417E-1,-1.059009344E-3,1.119184308E-3,-3.017967194E-2,3.021897869E-2
3.659530417E-1,1.421725145E-3,-1.623605378E-3,-3.232564777E-2,3.239760640E-2
3.759090417E-1,3.774180659E-4,-8.779549971E-4,-3.080737591E-2,3.082219427E-2
3.858650417E-1,-1.738197170E-3,-1.893950626E-3,-2.976368368E-2,2.987449153E-2
3.958210417E-1,5.930674961E-4,-1.343605109E-3,-2.877299488E-2,2.881045362E-2
