"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.543426250E0,1.560312463E-3,1.032001339E-3,1.960195601E-2,1.969102032E-2
1.553383250E0,2.427090658E-3,-2.050288022E-3,1.884086430E-2,1.910687357E-2
1.563340250E0,5.626116181E-4,-6.052562967E-4,1.577236876E-2,1.579400150E-2
1.573297250E0,4.474481102E-4,1.477726735E-3,1.335341111E-2,1.344237607E-2
1.583254250E0,-3.218925791E-3,-1.465598121E-3,1.539685205E-2,1.579786422E-2
1.593211250E0,-1.916868147E-3,1.144798473E-3,1.541729458E-2,1.557812309E-2
1.603168250E0,4.641409032E-5,-1.165227033E-3,1.813318767E-2,1.817064675E-2
1.613125250E0,3.642009338E-3,5.824426189E-4,1.957624778E-2,1.992066637E-2
1.623082250E0,-3.147187177E-3,2.589400858E-3,1.988011599E-2,2.029356537E-2
1.633039250E0,-1.612284686E-4,-2.585160546E-3,1.763090491E-2,1.782015313E-2
1.642996250E0,-7.207586896E-4,1.732888632E-3,1.423484460E-2,1.435803596E-2
1.652953250E0,-3.186184680E-3,-9.646080434E-5,1.412475482E-2,1.447997846E-2
1.662910250E0,1.934274915E-3,-5.867332220E-7,1.364618540E-2,1.378259031E-2
1.672866250E0,-3.006312996E-3,-1.078493893E-3,1.284366846E-2,1.323483609E-2
1.682823250E0,8.574012900E-4,-5.626389757E-4,1.541281864E-2,1.544689865E-2
1.692780250E0,4.385937937E-3,6.823679432E-4,1.664216816E-2,1.722393215E-2
1.702737250E0,-1.563563943E-3,-1.285653561E-4,1.866723597E-2,1.873304460E-2
1.712694250E0,2.590724034E-3,-4.629910924E-3,1.555775478E-2,1.643750772E-2
1.722651250E0,-1.952894963E-3,5.377715919E-3,1.576654613E-2,1.677252528E-2
1.732608250E0,4.347953014E-3,-4.017500207E-3,1.466384158E-2,1.581370460E-2
1.742565250E0,-2.004485112E-3,1.763156615E-3,1.746335626E-2,1.766622465E-2
1.752522250E0,1.656179782E-3,1.492807642E-4,1.370572858E-2,1.380623816E-2
1.762479250E0,-2.770088613E-4,-3.500618041E-4,1.735719107E-2,1.736293060E-2
1.772436250E0,1.891897409E-3,5.519157276E-4,1.585999317E-2,1.598196703E-2
1.782393250E0,-1.097767148E-3,-4.699388519E-4,1.589594595E-2,1.594073502E-2
1.792350250E0,7.535390323E-4,1.700638793E-3,1.485918649E-2,1.497515998E-2
1.802307250E0,-5.461974069E-6,-2.339377068E-3,1.676387899E-2,1.692632132E-2
1.812263250E0,1.756755169E-3,-1.226852648E-3,1.556425169E-2,1.571105620E-2
1.822220250E0,2.099770354E-3,1.416867599E-3,1.457781717E-2,1.479625976E-2
1.832177250E0,-2.074667253E-3,1.246407628E-3,1.550158300E-2,1.568938659E-2
1.842134250E0,2.065964509E-4,-1.276670955E-3,1.653276198E-2,1.658326836E-2
1.852091250E0,-1.261360012E-5,3.346433863E-3,1.678026095E-2,1.711069655E-2
1.862048250E0,-2.147476189E-4,-2.436886542E-3,1.486891136E-2,1.506881075E-2
1.872005250E0,1.208954374E-3,8.747782558E-4,1.484515518E-2,1.491996783E-2
1.881962250E0,1.409756718E-3,-1.548698172E-3,1.110234857E-2,1.129814249E-2
1.891919250E0,2.291428158E-3,1.829792745E-3,1.426607370E-2,1.456432777E-2
1.901876250E0,-1.645388547E-4,-2.230196260E-3,1.713296771E-2,1.727829364E-2
1.911833250E0,-2.763969824E-4,1.021886244E-3,1.647558063E-2,1.650955493E-2
1.921790250E0,-1.227327157E-4,-1.943010837E-3,1.731980592E-2,1.742888498E-2
1.931747250E0,1.456886996E-3,-1.142449677E-3,1.555857062E-2,1.566833848E-2
1.941703250E0,-2.845715964E-3,-1.927815378E-3,1.456041634E-2,1.496062484E-2
1.951660250E0,-8.651309181E-4,-1.970551908E-3,1.185642555E-2,1.205015988E-2
1.961617250E0,-1.236642012E-3,3.855470568E-4,1.397470385E-2,1.403460999E-2
1.971574250E0,-9.394532535E-4,2.865195274E-4,1.325547695E-2,1.329181459E-2
1.981531250E0,2.920266241E-3,-3.256816417E-3,1.560385153E-2,1.620540004E-2
1.991488250E0,-1.926842844E-3,-2.959802747E-3,1.631968468E-2,1.669746280E-2
2.001445250E0,-1.582762459E-3,9.848717600E-4,1.643819362E-2,1.654355823E-2
2.011402250E0,-4.258719273E-4,-3.185635433E-4,1.988317445E-2,1.989028597E-2
2.021359250E0,-1.994207501E-3,-4.265635274E-3,1.782082394E-2,1.843242452E-2
2.031316250E0,2.108089393E-4,2.729613334E-4,1.555356383E-2,1.555738719E-2
2.041273250E0,7.706054021E-4,-3.954917192E-4,1.245071739E-2,1.248080967E-2
2.051230250E0,2.299140207E-3,2.727032639E-3,1.253651828E-2,1.303407239E-2
2.061187250E0,-1.165898750E-3,-4.107039422E-4,1.206966490E-2,1.213279887E-2
2.071144250E0,1.667317469E-3,1.565571874E-4,1.672182418E-2,1.680547118E-2
2.081100250E0,-1.279470278E-3,7.017059252E-4,1.711597107E-2,1.717806454E-2
2.091057250E0,-2.022246365E-3,1.113656908E-3,1.643469557E-2,1.659605166E-2
2.101014250E0,-3.952300176E-5,2.784790471E-3,1.604720578E-2,1.628709407E-2
2.110971250E0,-1.731714699E-3,7.286407053E-4,1.378568448E-2,1.391311790E-2
2.120928250E0,7.146650460E-4,1.556084491E-3,1.529702730E-2,1.539256929E-2
2.130885250E0,-9.880943689E-4,2.708958462E-3,1.379980892E-2,1.409785490E-2
2.140842250E0,5.469515454E-4,3.816215321E-4,1.243680343E-2,1.245467264E-2
2.150799250E0,2.749343403E-4,-8.341968060E-4,1.398668066E-2,1.401423237E-2
2.160756250E0,-3.381252754E-4,-3.670779988E-4,1.580455527E-2,1.581243315E-2
2.170713250E0,1.848089974E-3,4.735961556E-5,1.604671218E-2,1.615285272E-2
2.180670250E0,1.359666232E-3,1.743920147E-4,1.626322977E-2,1.632089910E-2
2.190627250E0,-3.690302838E-4,9.252224118E-5,1.508086175E-2,1.508565990E-2
2.200584250E0,-5.306841340E-4,5.218237638E-4,1.301371679E-2,1.303498179E-2
2.210540250E0,-3.996141255E-3,-7.417891175E-5,1.406644285E-2,1.462325073E-2
2.220497250E0,2.681120532E-4,2.786517143E-6,1.411970705E-2,1.412225262E-2
2.230454250E0,-6.141157355E-4,-5.761394277E-4,1.480935514E-2,1.483327592E-2
2.240411250E0,-8.135864045E-4,2.866424620E-5,1.626077667E-2,1.628114254E-2
2.250368250E0,-1.656056847E-4,-1.870218664E-3,1.547521725E-2,1.558869758E-2
2.260325250E0,1.112445258E-3,1.917062327E-3,1.542595029E-2,1.558437053E-2
2.270282250E0,9.096167050E-4,9.608753026E-4,1.564269513E-2,1.569855391E-2
2.280239250E0,5.759225460E-4,-3.699064255E-4,1.547678187E-2,1.549191062E-2
2.290196250E0,-1.738753403E-3,5.234032869E-5,1.595953666E-2,1.605405909E-2
2.300153250E0,9.648877895E-4,1.671808772E-3,1.531877927E-2,1.543991423E-2
2.310110250E0,-2.267992822E-3,5.883639678E-4,1.548501849E-2,1.566128224E-2
2.320067250E0,1.861102646E-4,1.446818933E-4,1.159919798E-2,1.160159316E-2
2.330024250E0,1.175251557E-3,4.493538290E-5,1.485183649E-2,1.489833153E-2
2.339980417E0,1.837566961E-4,-7.763830945E-4,1.461428218E-2,1.463604389E-2
2.349937417E0,8.317690808E-4,-3.475807607E-4,1.272713207E-2,1.275901810E-2
2.359894417E0,-4.441081546E-5,-8.206348866E-5,1.440838538E-2,1.440868752E-2
2.369851417E0,-3.356507514E-4,-1.311982051E-3,1.505450718E-2,1.511529506E-2
2.379808417E0,3.103166819E-6,1.082998700E-3,1.521509700E-2,1.525359211E-2
2.389765417E0,-1.785000786E-4,-1.514932141E-3,1.533619314E-2,1.541186886E-2
2.399722417E0,-4.384245258E-4,1.673936844E-3,1.451913640E-2,1.462188778E-2
2.409679417E0,6.911924575E-4,7.823025808E-4,1.392115280E-2,1.396023781E-2
2.419636417E0,2.019843552E-3,1.429983415E-3,1.468521357E-2,1.489228384E-2
2.429593417E0,4.571203608E-4,-4.101935774E-4,1.186285168E-2,1.187874016E-2
2.439550417E0,-9.405065794E-4,-9.758491069E-4,1.459552348E-2,1.465831299E-2
2.449507417E0,2.538783243E-3,-5.942257121E-4,1.134399325E-2,1.163978983E-2
2.459464417E0,7.448717952E-6,-7.228562608E-4,1.085024327E-2,1.087429794E-2
2.469421417E0,-8.367837872E-4,6.913319230E-4,1.652527228E-2,1.656088074E-2
2.479377417E0,8.420728846E-4,1.145933755E-3,1.242054254E-2,1.250168500E-2
2.489334417E0,-4.740285221E-4,-1.647815108E-3,1.413672417E-2,1.424032893E-2
2.499291417E0,-2.042097971E-3,2.656662837E-4,1.531171054E-2,1.544957029E-2
2.509248417E0,1.452349359E-3,4.495214671E-4,1.340178028E-2,1.348773898E-2
2.519205417E0,5.008019507E-4,-2.018696629E-3,1.618212089E-2,1.631523751E-2
2.529162417E0,-1.257211901E-3,1.781703904E-4,1.200426742E-2,1.207123701E-2
