"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
-3.271416666E-3,-1.389372977E-3,-9.623635560E-4,-7.145946380E-3,7.343095434E-3
6.685583332E-3,2.285447204E-3,1.540219411E-3,-5.130296573E-3,5.823700515E-3
1.664158333E-2,2.298763022E-3,-3.575496376E-4,-6.244829856E-3,6.664086817E-3
2.659858333E-2,1.067501027E-3,-8.799573407E-4,-5.124380346E-3,5.307839231E-3
3.655558333E-2,7.760396693E-5,2.720636316E-3,-6.797378417E-3,7.322037809E-3
4.651258333E-2,-2.097357064E-3,9.787930176E-4,-5.216965452E-3,5.707334838E-3
5.646958333E-2,8.973674267E-4,-1.220178790E-3,-4.709899426E-3,4.947449563E-3
6.642658333E-2,-6.128723035E-4,-2.996991388E-3,-6.659277715E-3,7.328270569E-3
7.638358333E-2,1.517922850E-3,-9.893998504E-5,-5.814256147E-3,6.009946209E-3
8.634058333E-2,-5.295752781E-4,-1.064751297E-3,-6.006814539E-3,6.123394991E-3
9.629758333E-2,-1.796358265E-4,-1.406701282E-3,-5.399879999E-3,5.582990376E-3
1.062545833E-1,-7.908896077E-4,-1.191250049E-3,-4.124842584E-3,4.365651085E-3
1.162115833E-1,-1.309140818E-3,1.509994268E-3,-8.385101333E-3,8.619968488E-3
1.261675833E-1,-1.952916267E-3,-3.000982106E-4,-3.730105702E-3,4.221093393E-3
1.361245833E-1,-8.612865349E-4,1.005116850E-3,-5.641456228E-3,5.794661573E-3
1.460815833E-1,2.192110987E-3,-5.293544382E-4,-6.687897723E-3,7.057870972E-3
1.560385833E-1,-1.411678735E-3,3.518853337E-4,-6.465790328E-3,6.627450845E-3
1.659955833E-1,3.253095783E-4,4.489570856E-4,-8.672097698E-3,8.689802487E-3
1.759525833E-1,1.145030605E-3,-1.592355780E-3,-7.072071079E-3,7.338997300E-3
1.859095833E-1,1.370063168E-3,4.521012306E-5,-9.286489338E-3,9.387118901E-3
1.958665833E-1,-1.139966189E-3,-7.518744096E-4,-8.707784116E-3,8.814212515E-3
2.058235833E-1,-1.573718386E-3,-2.607479692E-4,-7.050381508E-3,7.228586201E-3
2.157805833E-1,1.048696227E-3,5.344720557E-4,-6.553967949E-3,6.658822721E-3
2.257375833E-1,-7.997595239E-4,1.430818811E-3,-3.629806917E-3,3.982757339E-3
2.356945833E-1,-2.551432699E-4,-5.732094869E-4,-3.222875763E-3,3.283381700E-3
2.456505833E-1,2.565500326E-4,-2.036011778E-3,-3.749077674E-3,4.273961311E-3
2.556075833E-1,-4.787486978E-4,1.485752873E-3,-4.756551702E-3,5.006140830E-3
2.655645833E-1,2.182943746E-3,-2.064890228E-3,-6.140166428E-3,6.835982652E-3
2.755215833E-1,2.432482084E-3,-1.254756004E-3,-5.878378171E-3,6.484343579E-3
2.854785833E-1,-6.584227085E-4,1.340163872E-3,-5.757381674E-3,5.947857043E-3
2.954355833E-1,3.842047881E-4,-1.245765947E-3,-3.372520674E-3,3.615721479E-3
3.053925833E-1,-1.873993315E-4,-7.038190961E-4,-6.112307310E-3,6.155548756E-3
3.153495833E-1,1.503974316E-3,1.294083893E-3,-4.592441022E-3,5.002709907E-3
3.253065833E-1,-4.728437634E-4,-2.708481625E-4,-5.413295701E-3,5.440653481E-3
3.352635833E-1,-9.175917367E-4,1.180574298E-3,-7.577912882E-3,7.724020580E-3
3.452205833E-1,-1.226783614E-3,3.106724471E-4,-5.222041160E-3,5.373195444E-3
3.551775833E-1,1.646500779E-3,-2.497631125E-3,-7.639924996E-3,8.204729124E-3
3.651335833E-1,2.340218518E-3,-1.198871993E-3,-6.119112018E-3,6.660138787E-3
3.750905833E-1,-2.317117527E-3,2.341001295E-3,-3.431982826E-3,4.756871537E-3
3.850475833E-1,-8.020102978E-4,-2.405993640E-3,-5.909891333E-3,6.431084006E-3
3.950045833E-1,5.447502481E-4,1.504085958E-6,-4.116518889E-3,4.152406875E-3
4.049615833E-1,-1.651755883E-3,6.214128807E-4,-5.270707887E-3,5.558310273E-3
4.149185833E-1,-2.107955515E-3,1.379348338E-3,-5.598542746E-3,6.139198577E-3
4.248755833E-1,-1.248468645E-3,1.671318896E-3,-8.245265111E-3,8.505079516E-3
4.348325833E-1,-1.879904186E-3,-5.641393363E-4,-7.012221962E-3,7.281727116E-3
4.447895833E-1,8.704758366E-4,-2.548634075E-3,-5.617293064E-3,6.229546146E-3
4.547465833E-1,1.058494905E-3,-2.524399199E-3,-4.362411331E-3,5.150110232E-3
4.647035833E-1,1.547446358E-3,1.231724396E-3,-2.821093425E-3,3.445330657E-3
4.746605833E-1,-2.859286033E-3,1.231990755E-3,-5.832595751E-3,6.611542258E-3
4.846165833E-1,-3.493247787E-4,8.723447099E-4,-7.020532154E-3,7.083140886E-3
4.945735833E-1,-1.627109363E-3,9.525064379E-4,-5.416776054E-3,5.735522313E-3
5.045305833E-1,-1.341251424E-3,-8.675921708E-5,-6.640335545E-3,6.774993630E-3
5.144875833E-1,2.590420190E-4,-1.512083225E-3,-5.675205961E-3,5.878899654E-3
5.244445833E-1,3.381490242E-4,-1.835450530E-5,-2.896788996E-3,2.916516439E-3
5.344015833E-1,-3.635939211E-4,-3.379331902E-4,-1.331916079E-3,1.421407690E-3
5.443585833E-1,-1.169077586E-5,-1.216198318E-3,-4.982444923E-3,5.128745698E-3
5.543155833E-1,1.751854550E-3,3.321627155E-4,-5.316406023E-3,5.607450350E-3
5.642725833E-1,5.966764875E-4,-1.866464503E-3,-7.102231029E-3,7.367591069E-3
5.742296250E-1,2.248102566E-3,-1.098142937E-3,-6.557615008E-3,7.018703417E-3
5.841866250E-1,1.245972933E-3,-6.047189236E-4,-4.643551540E-3,4.845689262E-3
5.941436250E-1,-1.929846592E-3,1.897321083E-3,-1.847232226E-3,3.276644939E-3
6.040996250E-1,5.128782941E-4,5.582412705E-4,-2.569830511E-3,2.679310791E-3
6.140566250E-1,1.183994813E-3,-6.186095998E-4,-4.487572704E-3,4.682182218E-3
6.240136250E-1,8.062646375E-4,2.205241472E-4,-6.613485981E-3,6.666100088E-3
6.339706250E-1,-9.141373448E-4,2.688475884E-3,-5.447287578E-3,6.143003469E-3
6.439276250E-1,-3.457594430E-4,6.429487839E-4,-7.859077305E-3,7.892910034E-3
6.538846250E-1,2.135774121E-3,1.183059067E-4,-3.756477032E-3,4.322805463E-3
6.638416250E-1,2.018782310E-3,1.931618899E-4,-1.799232792E-3,2.711094276E-3
6.737986250E-1,9.117063018E-4,-5.506584421E-4,-2.833870705E-3,3.027417427E-3
6.837556250E-1,-1.533960458E-3,-1.249265857E-3,-2.648280002E-3,3.305614442E-3
6.937126250E-1,1.045310986E-3,-6.468584761E-4,-4.898118787E-3,5.050016692E-3
7.036696250E-1,-1.221786952E-4,1.159892417E-3,-4.735591821E-3,4.877100363E-3
7.136256250E-1,-1.650566701E-3,-4.414664581E-4,-4.906566814E-3,5.195542413E-3
7.235826250E-1,2.685363870E-5,-1.197882928E-3,-2.850575838E-3,3.092155759E-3
7.335396250E-1,9.941137396E-4,7.670652121E-5,-1.059066970E-3,1.454568274E-3
7.434966250E-1,5.020261742E-4,2.676270902E-3,-3.134851344E-3,4.152318529E-3
7.534536250E-1,-1.601604628E-3,-1.482777297E-4,-3.779602237E-3,4.107616918E-3
7.634106250E-1,1.522667008E-4,1.541795209E-4,-7.153662387E-3,7.156943623E-3
7.733676250E-1,-2.091241768E-4,-6.959019229E-4,-9.760098532E-3,9.787110695E-3
7.833246250E-1,-1.725856448E-3,-1.135411672E-3,-7.287070621E-3,7.574241769E-3
7.932816250E-1,1.596170594E-3,-9.772200137E-4,-3.643334378E-3,4.095925403E-3
8.032386250E-1,4.719562130E-4,2.749543637E-5,-2.557941247E-3,2.601261634E-3
8.131956250E-1,-3.376448294E-4,6.490768865E-4,3.651445732E-4,8.177012870E-4
8.231526250E-1,-2.779356902E-3,-1.164968126E-3,-1.032602042E-3,3.185630629E-3
8.331086250E-1,-2.904792083E-3,9.418586269E-4,-2.953273710E-3,4.248145516E-3
8.430656250E-1,4.371332470E-4,-5.863243714E-4,-8.349390700E-3,8.381359485E-3
8.530226250E-1,2.293090103E-3,5.606990308E-4,-6.171457935E-3,6.607536505E-3
8.629796250E-1,1.546842046E-3,-2.188957296E-3,-4.234996159E-3,5.011930449E-3
8.729366250E-1,-1.167718088E-3,-1.184146851E-3,-2.188090701E-3,2.748365007E-3
8.828936250E-1,9.143239004E-4,-9.839050472E-5,-2.630358562E-3,2.786477176E-3
8.928506250E-1,1.853620866E-3,-2.496566623E-3,-4.783525132E-3,5.705336792E-3
9.028076250E-1,-1.395751722E-3,4.278058186E-4,-5.078610033E-3,5.284261590E-3
9.127646250E-1,2.930581104E-5,2.655273303E-3,-8.448308334E-3,8.855803117E-3
9.227216250E-1,-7.281394210E-5,-6.789406762E-4,-5.037284922E-3,5.083355358E-3
9.326786250E-1,-1.058183494E-3,3.277342767E-4,-4.791741725E-3,4.918124726E-3
9.426356250E-1,-8.903534617E-4,-1.027927734E-3,-4.109553061E-3,4.328717024E-3
9.525916250E-1,7.032820722E-4,1.465057023E-3,4.066354595E-4,1.675216449E-3
9.625486250E-1,-2.464143094E-3,-1.223385334E-4,-5.179086234E-3,5.736715273E-3
9.725056250E-1,5.974270171E-4,-1.049119048E-3,-5.084012169E-3,5.225394679E-3
