"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.481791668E-3,-7.145523559E-4,-1.106439158E-3,-1.664512791E-3,2.122591697E-3
1.643779167E-2,2.928522648E-3,-1.211471856E-3,-6.221382413E-3,6.982084795E-3
2.639479167E-2,2.294088481E-4,-1.661546528E-3,-2.203737851E-3,2.769445035E-3
3.635179167E-2,-4.131681053E-4,-8.736494929E-4,8.161626756E-4,1.264947759E-3
4.630879167E-2,-3.979880130E-4,-1.747166738E-3,1.656390261E-3,2.440207935E-3
5.626579167E-2,3.260602243E-4,-9.048189968E-4,3.186045215E-4,1.013173987E-3
6.622179167E-2,-3.298763186E-4,1.476580277E-3,-2.507790923E-4,1.533622461E-3
7.617879167E-2,-8.464379935E-4,5.423706025E-4,9.642848745E-4,1.393006987E-3
8.613579167E-2,-1.368417754E-3,-1.361523755E-3,-3.368678037E-3,3.882564333E-3
9.609279167E-2,1.269612228E-3,-2.121332102E-3,-1.305493992E-3,2.795761016E-3
1.060497917E-1,1.265084837E-3,-3.175726160E-4,2.607111819E-4,1.330136208E-3
1.160057917E-1,-7.936289767E-4,7.094787434E-4,6.181723438E-4,1.230993130E-3
1.259627917E-1,-5.619338481E-4,8.578170091E-4,2.046692185E-3,2.289228816E-3
1.359197917E-1,-1.258673961E-3,1.099737361E-3,1.014532521E-3,1.955238768E-3
1.458767917E-1,-1.337769791E-3,-4.158681259E-4,-3.075832501E-5,1.401256716E-3
1.558337917E-1,2.481741831E-6,1.468147151E-3,-3.020441625E-3,3.358352249E-3
1.657897917E-1,-1.272141235E-4,-5.057873204E-4,1.004926860E-3,1.132202385E-3
1.757467917E-1,5.198345752E-4,4.675230011E-4,1.135117840E-3,1.333153499E-3
1.857037917E-1,1.809337176E-3,2.662500367E-3,5.846424028E-4,3.271760376E-3
1.956607917E-1,-8.176019182E-4,1.642059535E-3,1.863286830E-3,2.614702703E-3
2.056177917E-1,1.087889774E-3,1.317686401E-3,6.363685243E-4,1.823394228E-3
2.155737917E-1,6.776259979E-4,-6.995024160E-4,-1.132549718E-3,1.493703279E-3
2.255307917E-1,-5.836470518E-4,6.025172770E-4,1.356174238E-3,1.594640873E-3
2.354886250E-1,-3.075720742E-4,3.539677709E-4,1.058956143E-3,1.158137244E-3
2.454456250E-1,3.024841426E-3,-3.014365211E-4,1.426205970E-3,3.357766087E-3
2.554026250E-1,-1.774999429E-3,-1.012114808E-4,2.138010692E-3,2.780639577E-3
2.653586250E-1,2.111351350E-3,-1.064210199E-3,2.519604750E-4,2.377778785E-3
2.753156250E-1,3.837547265E-4,-2.163854428E-3,-1.481789630E-3,2.650515833E-3
2.852726250E-1,-1.870877575E-3,5.933158100E-4,-4.208067898E-3,4.643279227E-3
2.952296250E-1,-1.631495310E-3,-1.096520573E-4,-3.014771268E-3,3.429671459E-3
3.051866250E-1,-9.651724249E-4,1.897039823E-3,4.470720887E-4,2.174900309E-3
3.151426250E-1,1.250884961E-4,1.341225579E-4,2.063786145E-3,2.071919218E-3
3.250996250E-1,-1.471210155E-3,-4.376582801E-4,1.246195287E-3,1.977120831E-3
3.350566250E-1,-1.306586317E-3,2.017524093E-4,3.735311329E-4,1.373825806E-3
3.450136250E-1,2.398936078E-3,1.677676104E-3,-3.473134711E-5,2.927575393E-3
3.549706250E-1,-1.336073736E-3,9.016618133E-4,4.987935536E-4,1.687270595E-3
3.649266250E-1,2.808870282E-3,1.378367655E-3,-1.377137378E-3,3.418502159E-3
3.748836250E-1,-9.707696736E-4,2.465631813E-3,-1.376345754E-3,2.985977500E-3
3.848406250E-1,-2.959247213E-4,-6.281621754E-4,1.686822157E-3,1.824151351E-3
3.947976250E-1,-1.724588685E-3,-1.185909845E-3,1.373257488E-3,2.503282729E-3
4.047546250E-1,-8.811657317E-4,1.973664388E-3,2.464620862E-3,3.278133639E-3
4.147106250E-1,1.632871688E-3,6.838878617E-4,-1.942254603E-4,1.780925627E-3
4.246676250E-1,2.448597923E-3,-1.747578382E-3,-5.733873695E-5,3.008812012E-3
4.346246250E-1,-6.593507715E-4,4.193075001E-4,-3.625681158E-3,3.708925192E-3
4.445816250E-1,-6.186042447E-4,8.936170489E-4,-3.340141848E-4,1.137008407E-3
4.545386250E-1,-3.196304897E-4,-1.125016250E-3,-1.956867985E-3,2.279727511E-3
4.644946250E-1,1.663625473E-3,3.735441715E-4,1.851985231E-3,2.517346670E-3
4.744516250E-1,1.839995733E-3,-2.544757910E-3,9.204964153E-4,3.272413600E-3
4.844086250E-1,2.319790656E-4,6.528999656E-4,1.309584361E-3,1.481588286E-3
4.943656250E-1,-1.292123925E-4,3.648037091E-4,-1.277094707E-3,1.334446881E-3
5.043226250E-1,-3.222473897E-3,3.700146452E-3,-1.394540071E-3,5.100996353E-3
5.142786250E-1,1.486186637E-3,2.008897252E-3,-2.597188111E-3,3.604137203E-3
5.242356250E-1,3.908284707E-4,5.375016481E-4,-3.078422043E-3,3.149339168E-3
5.341926250E-1,-1.399349538E-3,-5.238689482E-4,2.342403866E-3,2.778394082E-3
5.441496250E-1,-8.411511080E-4,2.220785245E-3,4.736636765E-4,2.421524225E-3
5.541066250E-1,-1.073830645E-3,5.077766255E-4,-1.452416647E-3,1.876289816E-3
5.640626250E-1,2.649404341E-4,1.166909002E-3,-2.015142236E-3,2.343644231E-3
5.740196250E-1,-1.624786062E-3,2.787310630E-3,-1.004281454E-3,3.378995640E-3
5.839766250E-1,3.075959627E-3,1.804870553E-3,-7.374323905E-4,3.641825349E-3
5.939336250E-1,-1.890519867E-3,4.908135161E-4,1.842661761E-3,2.685212401E-3
6.038906250E-1,1.070116181E-3,5.238363519E-4,-8.546700701E-5,1.194511521E-3
6.138466250E-1,-1.826081541E-3,-1.018755138E-4,8.293581195E-4,2.008180098E-3
6.238036250E-1,-4.819839960E-4,5.982816219E-6,-9.661447257E-4,1.079712924E-3
6.337606250E-1,1.574584632E-3,8.388515562E-4,-2.018173225E-3,2.693698547E-3
6.437176250E-1,2.709672553E-4,-1.729235053E-3,-1.784346998E-3,2.499514219E-3
6.536746250E-1,1.114659826E-3,1.536697149E-3,2.615754493E-3,3.232039019E-3
6.636306250E-1,-1.390842022E-3,2.225390635E-3,8.522090502E-4,2.759178370E-3
6.735876250E-1,1.213762676E-3,-7.991883904E-4,1.442951616E-3,2.047933418E-3
6.835446250E-1,-1.467241673E-3,1.086834818E-4,8.221687749E-4,1.685399573E-3
6.935016250E-1,9.013086092E-4,3.165379167E-4,-1.633022446E-3,1.891907971E-3
7.034586250E-1,-6.893975660E-4,1.941066235E-3,2.801925875E-4,2.078825394E-3
7.134146250E-1,-1.847024541E-4,-1.062604599E-3,-4.022127949E-3,4.164223429E-3
7.233716250E-1,1.955147367E-3,2.545446157E-3,-9.609572589E-5,3.211095102E-3
7.333286250E-1,1.634525252E-3,-1.764716581E-3,2.686928958E-3,3.606311777E-3
7.432856250E-1,1.833463437E-3,7.335944101E-4,2.070673741E-3,2.861370070E-3
7.532426250E-1,-8.228612132E-4,1.429851167E-3,2.171379048E-3,2.726987698E-3
7.631986250E-1,-1.603167271E-3,-5.834987387E-4,-2.632963937E-3,3.137373929E-3
7.731556250E-1,1.520662685E-3,-1.331060193E-3,-2.083252650E-3,2.902426199E-3
7.831126250E-1,-5.107966717E-4,2.377658151E-3,1.138639636E-3,2.685269399E-3
7.930696250E-1,3.479289589E-4,7.839426398E-4,3.257053904E-4,9.174446165E-4
8.030266250E-1,2.392704133E-3,-6.866548210E-4,7.038745098E-4,2.586883692E-3
8.129826250E-1,-1.999213127E-3,7.626600564E-4,1.369166654E-3,2.540299356E-3
8.229396250E-1,1.111358986E-3,7.836986333E-4,-1.760580577E-3,2.224622735E-3
8.328966250E-1,-1.293045701E-3,7.134210318E-5,7.457537577E-4,1.494391364E-3
8.428536250E-1,1.563194674E-3,2.471106127E-4,1.069594175E-3,1.910149979E-3
8.528106250E-1,-6.750292378E-4,4.997607321E-4,-1.341607422E-3,1.582825238E-3
8.627666250E-1,3.660004586E-4,1.462226734E-3,1.199357212E-4,1.512100504E-3
8.727236250E-1,5.792168668E-4,2.823029645E-3,-1.748912036E-3,3.371006061E-3
