"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
4.342875000E-3,-2.859410830E-3,-2.193255350E-4,6.730057299E-2,6.736164680E-2
1.429887500E-2,-1.015800284E-3,1.486607827E-3,6.495167315E-2,6.497662424E-2
2.425487500E-2,-3.872942179E-4,-1.432467252E-4,6.523130834E-2,6.523261534E-2
3.421087500E-2,3.928503720E-4,4.991460592E-4,6.085541844E-2,6.085873341E-2
4.416687500E-2,-3.778684186E-4,-4.657171667E-4,6.075900793E-2,6.076196772E-2
5.412387500E-2,-5.949583137E-4,-2.258326858E-4,6.243170798E-2,6.243495124E-2
6.407987500E-2,1.282037469E-3,2.243449911E-3,6.412921101E-2,6.418124642E-2
7.403587500E-2,-1.501532621E-3,3.303950652E-4,6.524887681E-2,6.526698772E-2
8.399187500E-2,-1.118836342E-3,6.816657260E-4,6.416417658E-2,6.417755074E-2
9.394787500E-2,-2.134384587E-3,-6.512822583E-4,6.451130658E-2,6.454989112E-2
1.039038750E-1,-2.701105084E-3,-4.251794890E-4,6.249902770E-2,6.255881400E-2
1.138598750E-1,-4.329644144E-4,-2.993475646E-4,6.268037111E-2,6.268258123E-2
1.238168750E-1,-9.224533569E-4,1.362464391E-3,6.575658917E-2,6.577717119E-2
1.337728750E-1,-7.841953775E-4,-1.952298917E-3,6.359390169E-2,6.362869452E-2
1.437288750E-1,-2.421240788E-3,-3.352276981E-4,6.538300961E-2,6.542868431E-2
1.536848750E-1,-4.418473691E-4,1.005782746E-3,6.406831741E-2,6.407773501E-2
1.636408750E-1,9.163648356E-4,4.955204204E-4,6.363608688E-2,6.364461343E-2
1.735968750E-1,-1.787746558E-3,-3.206388094E-3,6.473585963E-2,6.483986802E-2
1.835528750E-1,-1.225287095E-3,5.862191319E-4,6.740488112E-2,6.741856554E-2
1.935088750E-1,-1.814703224E-3,-1.712833531E-3,6.582735479E-2,6.587463537E-2
2.034658750E-1,-3.913274035E-3,-3.743292764E-4,6.526063383E-2,6.537892752E-2
2.134218750E-1,-6.080326857E-4,-5.594268441E-5,6.462186575E-2,6.462475042E-2
2.233778750E-1,-1.010169857E-3,5.211634561E-4,6.473744661E-2,6.474742503E-2
2.333338750E-1,-1.515974058E-3,1.540752128E-4,6.285327673E-2,6.287174494E-2
2.432898750E-1,1.298595453E-4,-1.228904352E-3,6.071156263E-2,6.072413776E-2
2.532458750E-1,-1.256263931E-3,1.158473082E-3,6.398684531E-2,6.400966046E-2
2.632018750E-1,1.272673835E-3,-1.158500090E-4,6.425182521E-2,6.426453270E-2
2.731588750E-1,-6.309290184E-4,1.408504322E-3,6.413962692E-2,6.415819275E-2
2.831148750E-1,-1.265027677E-3,-1.816051081E-3,6.312602758E-2,6.316481374E-2
2.930708750E-1,-1.156469807E-6,-2.929512411E-4,6.568153948E-2,6.568219279E-2
3.030268750E-1,-1.318622148E-3,2.661559731E-3,6.371878833E-2,6.378798202E-2
3.129828750E-1,1.223510015E-3,-2.141972072E-3,6.368375570E-2,6.373151309E-2
3.229388750E-1,-5.621394375E-4,2.001640387E-3,6.438097358E-2,6.441453503E-2
3.328948750E-1,-2.816316206E-3,-6.290422752E-4,6.316663325E-2,6.323251448E-2
3.428518750E-1,-4.706038162E-4,-9.174626321E-4,6.449608505E-2,6.450432693E-2
3.528078750E-1,-8.110356284E-4,-5.611684173E-5,6.368245929E-2,6.368764833E-2
3.627638750E-1,1.399791799E-4,-9.096600115E-4,6.572163850E-2,6.572808260E-2
3.727198750E-1,-1.472736476E-3,1.717904583E-3,6.542499363E-2,6.546411185E-2
3.826758750E-1,-1.276727766E-3,-6.690863520E-4,6.767562777E-2,6.769097653E-2
3.926318750E-1,-2.874271479E-3,1.957323402E-4,6.686899066E-2,6.693102165E-2
4.025878750E-1,1.352165127E-3,4.282267764E-4,6.479997933E-2,6.481550007E-2
4.125438750E-1,-8.904213319E-4,2.907886170E-3,6.290058047E-2,6.297405557E-2
4.225008750E-1,6.885668263E-4,4.705619067E-4,6.374134123E-2,6.374679706E-2
4.324568750E-1,-2.494520741E-4,1.769226044E-3,6.344919652E-2,6.347434857E-2
4.424128750E-1,-3.719807137E-5,-1.090742648E-3,6.688467413E-2,6.689357770E-2
4.523688750E-1,-2.452332526E-3,7.381178439E-4,6.402279437E-2,6.407399590E-2
4.623248750E-1,-2.108784858E-3,2.063573338E-3,6.654746830E-2,6.661284295E-2
4.722808750E-1,-6.506947102E-4,-1.622843556E-3,6.302495301E-2,6.304920084E-2
4.822368750E-1,-3.750574542E-4,-1.029224135E-3,6.464575231E-2,6.465503277E-2
4.921938750E-1,-5.187079078E-4,1.723709516E-3,6.544926018E-2,6.547400927E-2
5.021498750E-1,-2.578396816E-3,-2.084132284E-4,6.806527823E-2,6.811441600E-2
5.121058750E-1,1.462141983E-3,2.738591284E-4,6.556788087E-2,6.558475326E-2
5.220618750E-1,-5.448161392E-4,1.385196112E-3,6.579957157E-2,6.581640534E-2
5.320178750E-1,-7.447204553E-5,6.570378318E-4,6.313952059E-2,6.314298302E-2
5.419738750E-1,-1.607653918E-3,-1.126214862E-3,6.125932559E-2,6.129076507E-2
5.519298750E-1,6.337420782E-4,2.011834644E-3,6.330599636E-2,6.334112631E-2
5.618868750E-1,1.052657375E-3,1.055439934E-4,6.329561025E-2,6.330445090E-2
5.718428750E-1,-1.369179809E-3,2.042353153E-3,6.584154069E-2,6.588743690E-2
5.817988750E-1,1.259093871E-3,6.409976631E-4,6.552355736E-2,6.553878825E-2
5.917548750E-1,2.548317658E-3,1.164743677E-3,6.418521702E-2,6.424634336E-2
6.017108750E-1,-9.350969922E-4,-1.724254340E-3,6.317241490E-2,6.320285962E-2
6.116668750E-1,1.067681354E-3,2.704827115E-3,6.381700933E-2,6.388322716E-2
6.216228750E-1,-2.188917715E-4,3.457991406E-4,6.614967436E-2,6.615094034E-2
6.315798750E-1,-1.737788669E-3,4.667509347E-5,6.536902487E-2,6.539213638E-2
6.415358750E-1,2.444022102E-4,-1.103011891E-3,6.389975548E-2,6.390974196E-2
6.514918750E-1,4.207165912E-4,5.917921662E-4,6.445819139E-2,6.446228090E-2
6.614478750E-1,-1.559077413E-3,-7.701488212E-4,6.444327533E-2,6.446673241E-2
6.714038750E-1,-3.304830985E-3,8.269185200E-4,6.395543367E-2,6.404610213E-2
6.813598750E-1,-1.577504911E-3,1.586185768E-3,6.496929377E-2,6.500779677E-2
6.913158750E-1,2.749636769E-4,8.593313396E-4,6.666351855E-2,6.666962397E-2
7.012728750E-1,5.578552373E-5,-1.592641696E-3,6.725074351E-2,6.726962258E-2
7.112288750E-1,-4.710120847E-4,9.918669239E-4,6.172128394E-2,6.173105008E-2
7.211848750E-1,-1.828425215E-3,1.461382955E-3,6.591656804E-2,6.595811338E-2
7.311408750E-1,-1.785894856E-4,2.977436408E-3,6.339848042E-2,6.346860910E-2
7.410966667E-1,-1.564498525E-3,-9.531900287E-5,6.465283036E-2,6.467182706E-2
7.510526667E-1,5.444285925E-4,-1.884223893E-4,6.203980371E-2,6.204247860E-2
7.610086667E-1,-3.211427480E-3,-2.161189914E-4,6.343343854E-2,6.351504624E-2
7.709656667E-1,-2.134757815E-4,2.965191379E-4,6.211731583E-2,6.211839036E-2
7.809216667E-1,-2.428426873E-3,-1.610836945E-3,6.010156870E-2,6.017217474E-2
7.908776667E-1,-5.535782548E-4,7.181139663E-4,6.146142632E-2,6.146811419E-2
8.008336667E-1,-9.202955989E-4,1.157065853E-4,6.300632656E-2,6.301315353E-2
8.107896667E-1,-1.474107965E-3,4.010023549E-4,6.366095692E-2,6.367928418E-2
8.207456667E-1,1.159225823E-3,-6.067380309E-4,6.292246282E-2,6.293606488E-2
8.307016667E-1,-3.109979443E-4,-7.917918265E-5,6.604468077E-2,6.604546046E-2
8.406576667E-1,-4.140622914E-4,1.985887066E-4,6.535492092E-2,6.535653429E-2
8.506146667E-1,-1.523519750E-3,-1.194919460E-3,6.396342069E-2,6.399271936E-2
8.605706667E-1,7.863785140E-5,-1.848725602E-3,6.503614038E-2,6.506245865E-2
8.705266667E-1,-1.392173115E-3,-1.581571996E-4,6.439194083E-2,6.440718286E-2
8.804826667E-1,-2.781728981E-4,-1.074017957E-3,6.560341269E-2,6.561279335E-2
8.904386667E-1,1.116336673E-3,1.215719618E-3,6.175222993E-2,6.177428335E-2
9.003946667E-1,1.117135631E-3,-1.491916366E-3,6.358262151E-2,6.360993291E-2
9.103506667E-1,-1.783094485E-3,-1.131867990E-3,6.407362223E-2,6.410842079E-2
9.203076667E-1,-1.583091100E-3,-8.170828223E-4,6.481824815E-2,6.484272585E-2
9.302636667E-1,-1.261803904E-3,2.509412356E-3,6.483568251E-2,6.489649471E-2
9.402196667E-1,4.625929287E-4,-7.846523076E-4,6.691214442E-2,6.691834384E-2
9.501756667E-1,4.549029982E-4,1.931661740E-3,6.537970155E-2,6.540981294E-2
9.601316667E-1,1.293266076E-3,-2.793052234E-3,6.465452909E-2,6.472775147E-2
9.700876667E-1,-1.449260395E-3,-1.184948720E-3,6.185090542E-2,6.187922883E-2
9.800436667E-1,-3.661281662E-3,-9.364755824E-4,6.432098895E-2,6.443191437E-2
9.900006667E-1,-1.355685759E-3,-1.413932070E-3,6.465308368E-2,6.468275131E-2
9.999566667E-1,-2.840297529E-4,1.737119630E-3,6.487918645E-2,6.490305919E-2
1.009912667E0,-3.635735717E-3,6.517227739E-4,6.461409479E-2,6.471958407E-2
1.019868667E0,-6.143794162E-4,1.359591261E-3,6.367426366E-2,6.369174046E-2
1.029824667E0,8.102438296E-4,1.860545948E-3,6.389655918E-2,6.392877600E-2
1.039780667E0,-2.075823955E-3,1.076777466E-3,6.440921873E-2,6.445165593E-2
1.049736667E0,-1.232001348E-3,2.667689696E-3,6.382344663E-2,6.389105364E-2
1.059693667E0,2.115059411E-3,1.273258589E-3,6.679952890E-2,6.684513239E-2
1.069649667E0,2.187190577E-3,7.298206910E-4,6.570222974E-2,6.574267589E-2
1.079605667E0,-2.836330328E-3,-1.218281686E-3,6.405905634E-2,6.413338974E-2
1.089561667E0,-1.151969656E-3,1.886627637E-3,6.690646708E-2,6.694297375E-2
1.099517667E0,-4.180024844E-4,2.002208494E-3,6.555864215E-2,6.559054143E-2
1.109473667E0,1.859562704E-3,-1.892638393E-3,6.573598832E-2,6.578951447E-2
1.119429667E0,-7.029309636E-4,4.541398957E-4,6.697036326E-2,6.697559190E-2
1.129386667E0,2.105118241E-3,2.364815213E-3,6.653924286E-2,6.661452330E-2
1.139342667E0,-2.657679375E-3,1.723259687E-3,6.811450422E-2,6.818811164E-2
1.149298667E0,-8.425698616E-5,-2.136649564E-4,6.603050232E-2,6.603090177E-2
1.159254667E0,-1.186117297E-4,3.847655375E-3,6.597430259E-2,6.608651241E-2
1.169210667E0,-2.709892811E-3,5.196528509E-4,6.593313813E-2,6.599084984E-2
1.179166667E0,1.244368730E-3,7.348358631E-4,6.561622024E-2,6.563213234E-2
