"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.112625000E-3,-1.458746614E-3,1.182981767E-3,3.210838884E-3,3.719794871E-3
1.506962500E-2,-2.100400161E-5,-2.457926981E-3,6.945108064E-3,7.367249977E-3
2.502662500E-2,-1.353383646E-3,1.476094127E-3,6.828195415E-3,7.115810129E-3
3.498262500E-2,-2.713538939E-3,-3.987336531E-4,3.528289497E-3,4.468904662E-3
4.493962500E-2,1.265756320E-3,2.524098381E-4,-1.345028635E-3,1.864122265E-3
5.489662500E-2,-1.904580160E-3,-8.783396333E-4,2.386407461E-3,3.177081470E-3
6.485362500E-2,-1.110425568E-3,2.180834301E-3,2.560845111E-3,3.542176008E-3
7.481062500E-2,1.088946941E-3,-1.203762367E-4,6.370629650E-3,6.464148669E-3
8.476762500E-2,-1.566224732E-3,3.512697294E-4,3.130095545E-3,3.517662357E-3
9.472462500E-2,1.344282413E-3,-1.833927818E-3,-1.717905980E-3,2.849839890E-3
1.046806250E-1,1.874517766E-3,-3.601349890E-4,-2.429236425E-3,3.089450384E-3
1.146376250E-1,-9.817392565E-4,1.712357625E-4,3.342282958E-3,3.487691074E-3
1.245946250E-1,-1.955390908E-3,1.075112261E-3,9.098173119E-3,9.367826540E-3
1.345516250E-1,7.353822002E-4,1.325569116E-3,5.729540251E-3,5.926681361E-3
1.445086250E-1,-1.006325241E-3,-1.538127661E-3,7.872465067E-4,1.999571018E-3
1.544656250E-1,-1.635460299E-3,-8.202409372E-4,-9.196233004E-4,2.047738411E-3
1.644226250E-1,1.783239655E-3,2.139329910E-3,1.559246797E-3,3.191853178E-3
1.743786250E-1,-1.064028824E-3,-1.022981480E-3,3.081478644E-3,3.416746856E-3
1.843356250E-1,-1.322888071E-3,-2.698395401E-4,7.829895243E-3,7.945445597E-3
1.942926250E-1,-1.722103450E-3,5.297102034E-4,1.179246698E-3,2.153336009E-3
2.042496250E-1,-5.737484898E-4,-1.347019337E-3,5.317851901E-7,1.464120455E-3
2.142066250E-1,-8.276733570E-4,4.042126238E-5,-7.839514874E-4,1.140726522E-3
2.241636250E-1,-1.157106366E-3,-1.198214479E-3,1.718088053E-3,2.392998044E-3
2.341206250E-1,-5.128143821E-4,-1.193895005E-3,7.038834970E-3,7.157762333E-3
2.440766250E-1,4.262161674E-4,7.717842236E-4,6.688362453E-3,6.746221417E-3
2.540336250E-1,-9.441282600E-7,-7.956894115E-4,3.414304927E-3,3.505795297E-3
2.639906250E-1,3.644415410E-4,1.526320353E-3,-9.535457939E-4,1.836224670E-3
2.739476250E-1,2.053611912E-3,3.442261368E-5,-3.774375655E-4,2.088292584E-3
2.839046250E-1,-7.919755299E-4,3.447529860E-3,3.694269340E-3,5.114715372E-3
2.938616250E-1,-1.850260189E-3,1.011306420E-3,8.944060653E-3,9.189255923E-3
3.038186250E-1,-1.039593946E-3,1.267769374E-3,5.400191527E-3,5.643586031E-3
3.137746250E-1,1.202083193E-3,2.442987636E-3,1.838845201E-3,3.285505176E-3
3.237316250E-1,-2.061620820E-3,1.564410515E-3,5.344287492E-4,2.642588646E-3
3.336886250E-1,1.472212956E-3,-1.619600691E-3,-1.571198460E-3,2.694286916E-3
3.436456250E-1,-7.949359715E-4,1.506683417E-3,7.960520685E-3,8.140755965E-3
3.536026250E-1,6.790636107E-4,1.668566838E-3,6.828544196E-3,7.062170949E-3
3.635596250E-1,5.828076974E-5,-1.967111602E-4,5.825597327E-3,5.829208878E-3
3.735166250E-1,-1.741269138E-3,-8.498383686E-4,1.741698943E-4,1.945399346E-3
3.834726250E-1,2.797289751E-3,-1.511101611E-3,-1.094293781E-3,3.362400469E-3
3.934296250E-1,1.527587185E-3,-9.619332850E-4,1.559797674E-3,2.385750833E-3
4.033866250E-1,1.450621756E-3,-2.146773972E-3,5.425375886E-3,6.012291200E-3
4.133436250E-1,-5.049964413E-3,-5.258182064E-4,5.288903601E-3,7.331515987E-3
4.233006250E-1,1.812735456E-3,4.321215674E-4,1.621731091E-3,2.470374590E-3
4.332576250E-1,8.223927580E-6,4.126317799E-5,-2.113552066E-3,2.113970817E-3
4.432146250E-1,-1.152115408E-3,-1.892724074E-3,1.159472857E-3,2.500830190E-3
4.531706250E-1,2.317109611E-4,1.848470420E-3,3.306063823E-3,3.794811045E-3
4.631278333E-1,-1.628773287E-3,5.427226424E-4,6.809452549E-3,7.022541869E-3
4.730848333E-1,-1.698357286E-3,-2.526874654E-3,4.866361618E-3,5.740295148E-3
4.830418333E-1,-1.239761012E-3,8.729165420E-4,-2.455762587E-4,1.536000766E-3
4.929988333E-1,2.840636298E-3,-2.287205309E-3,-4.592272453E-3,5.864255194E-3
5.029558333E-1,-4.729547072E-5,-2.578821033E-3,2.522894647E-3,3.607984504E-3
5.129128333E-1,-1.400189474E-3,1.252641901E-3,7.945058867E-3,8.164165769E-3
5.228688333E-1,-1.602217089E-4,-1.419041306E-3,6.022788119E-3,6.189775920E-3
5.328258333E-1,-1.031849883E-3,-1.647928730E-3,3.439787775E-3,3.951268558E-3
5.427828333E-1,7.005365333E-4,7.739495486E-4,5.595795810E-4,1.184431782E-3
5.527398333E-1,-3.520234022E-4,-1.588905230E-3,-5.787387490E-4,1.727274977E-3
5.626968333E-1,-3.016896080E-4,-3.303448670E-3,4.075667355E-3,5.254983741E-3
5.726538333E-1,-2.000552835E-3,3.400780261E-4,6.781489588E-3,7.078592074E-3
5.826108333E-1,6.418357370E-4,6.018672138E-4,3.319646232E-3,3.434275522E-3
5.925678333E-1,3.945968347E-4,-8.243722841E-4,2.511526458E-3,2.672650646E-3
6.025238333E-1,9.426753968E-4,3.071501851E-6,-1.630862243E-4,9.566835707E-4
6.124808333E-1,-8.241471369E-5,2.630877309E-3,2.380016726E-3,3.548631738E-3
6.224378333E-1,-1.887238934E-3,1.064140350E-3,5.859702360E-3,6.247413643E-3
6.323948333E-1,-1.728825038E-3,4.627509043E-4,4.459845833E-3,4.805538396E-3
6.423518333E-1,-4.310666118E-4,-4.914598539E-4,2.013199963E-3,2.116677893E-3
6.523088333E-1,2.307577990E-3,8.455095813E-4,-4.841173068E-4,2.504829774E-3
6.622658333E-1,-1.372039551E-4,-3.105681390E-4,2.547625452E-3,2.570150373E-3
6.722218333E-1,1.062756637E-4,-4.346361384E-4,3.278641962E-3,3.309032517E-3
6.821788333E-1,-8.290265687E-4,7.227743044E-4,5.546589382E-3,5.654585884E-3
6.921358333E-1,1.893958077E-3,-1.310016960E-3,4.356182180E-3,4.927427810E-3
7.020928333E-1,-9.058231954E-4,1.316125505E-3,2.689576708E-3,3.128342192E-3
7.120498333E-1,-1.830462483E-3,-2.378867939E-4,9.243949316E-4,2.064385869E-3
7.220068333E-1,-8.778496413E-4,-8.208528161E-4,4.474227317E-4,1.282422099E-3
7.319638333E-1,7.679413538E-4,2.996613272E-3,6.836839486E-3,7.504118814E-3
7.419198333E-1,3.189324634E-4,1.302529126E-4,9.983364493E-3,9.989306799E-3
7.518768333E-1,-2.040549414E-3,-2.493336797E-4,2.946740016E-3,3.592949474E-3
7.618338333E-1,1.919038361E-3,-2.538054250E-3,-6.264233962E-4,3.242966833E-3
7.717908333E-1,-1.540708588E-3,-6.080130115E-4,-1.033919863E-3,1.952550399E-3
7.817478333E-1,1.545895007E-3,-3.227880225E-4,1.427906100E-3,2.129060664E-3
7.917048333E-1,-3.684936091E-4,2.611854114E-3,7.920443080E-3,8.348112843E-3
8.016618333E-1,-1.770647708E-3,-2.600718290E-5,5.571002141E-3,5.845676567E-3
8.116178333E-1,-9.665354155E-4,-7.091034204E-4,1.805375796E-3,2.167117933E-3
8.215748333E-1,1.128040953E-3,-8.310768753E-4,-2.450621920E-3,2.822890886E-3
8.315318333E-1,-1.393432496E-3,-6.243418902E-4,-6.461804733E-4,1.658012702E-3
8.414888333E-1,2.063283464E-4,-1.812111586E-3,3.002882469E-3,3.513349244E-3
8.514458333E-1,1.237287186E-3,-1.930532977E-3,5.849835463E-3,6.283184869E-3
8.614028333E-1,-6.101476029E-4,-1.596039161E-3,5.304419436E-3,5.572834705E-3
8.713598333E-1,1.897152397E-3,-5.159322172E-4,1.556020696E-3,2.507304065E-3
8.813158333E-1,-1.980942674E-3,-7.545510307E-4,3.538695164E-4,2.149117207E-3
8.912728333E-1,1.132182078E-3,4.594083875E-4,1.586730126E-3,2.002649450E-3
9.012298333E-1,-8.526718011E-4,2.460241318E-3,4.940715153E-3,5.584845814E-3
9.111868333E-1,-7.388037629E-4,5.994820967E-4,2.946157474E-3,3.095973780E-3
9.211438333E-1,-1.996614737E-3,1.413078047E-3,2.062254585E-3,3.199398999E-3
9.311008333E-1,-1.151453005E-3,-2.045430243E-3,1.513444819E-3,2.792873810E-3
9.410578333E-1,2.916259225E-3,1.473138109E-3,3.003748134E-4,3.280995091E-3
9.510138333E-1,-5.940133706E-4,2.089068294E-3,6.686966866E-3,7.030830967E-3
9.609708333E-1,1.441973378E-3,2.392362803E-4,2.800083719E-3,3.158637373E-3
9.709278333E-1,-3.130543046E-4,-1.048456877E-3,2.944183070E-3,3.140935971E-3
9.808848333E-1,1.777793397E-3,-1.885754988E-3,-9.200633503E-4,2.750115962E-3
9.908418333E-1,-2.431955654E-3,4.078047350E-4,-2.818096429E-3,3.744646911E-3
1.000798833E0,-1.565507846E-4,-2.009933814E-4,1.749491319E-3,1.767944106E-3
1.010755833E0,-2.006096765E-3,1.264498569E-3,5.292251240E-3,5.799250301E-3
1.020711833E0,-1.837518765E-3,1.628019847E-3,4.363873508E-3,5.007026645E-3
1.030668833E0,-8.546793833E-5,2.262817696E-3,2.209444530E-3,3.163746802E-3
1.040625833E0,1.321746502E-3,-1.337243244E-3,-5.192300305E-4,1.950598148E-3
1.050582833E0,-4.093387164E-3,9.382525459E-4,1.009407453E-3,4.319148032E-3
1.060539833E0,-5.820093211E-4,1.395250671E-3,6.547184661E-3,6.719455802E-3
1.070496833E0,-1.306529157E-4,-5.452334881E-5,6.124114152E-3,6.125750332E-3
1.080453833E0,2.435036469E-3,-7.918104529E-6,1.966120675E-3,3.129711778E-3
1.090409833E0,4.087900743E-4,2.807285637E-5,-5.889697932E-4,7.174836774E-4
1.100366833E0,8.040032117E-4,-3.674058244E-4,1.583434641E-5,8.841147723E-4
1.110323833E0,-7.054097950E-4,-7.234392688E-4,3.137807362E-3,3.296483337E-3
1.120280833E0,4.778327420E-4,-7.543321699E-4,5.199093372E-3,5.275216871E-3
1.130237833E0,7.210584590E-4,7.437141612E-4,5.291721318E-3,5.392156393E-3
1.140194833E0,-3.356838133E-4,1.137595624E-3,5.587865133E-3,5.712358897E-3
1.150151833E0,-2.039133105E-4,-1.671523787E-3,-1.947598299E-3,2.574628428E-3
1.160107833E0,-2.739543561E-4,-1.159397885E-3,-1.765438356E-3,2.129795068E-3
1.170064833E0,9.830340277E-4,-1.191003248E-3,3.499647602E-3,3.825229141E-3
