"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
9.207652500E-1,-1.004883554E-3,-3.193963319E-3,-1.107651219E-1,1.108157183E-1
9.307222500E-1,2.555477899E-3,-2.239298075E-3,-1.107930243E-1,1.108451134E-1
9.406792500E-1,2.081967657E-3,-3.282724880E-3,-1.181843728E-1,1.182482847E-1
9.506352500E-1,5.369827850E-4,-3.697257489E-4,-1.146094799E-1,1.146113342E-1
9.605922500E-1,1.203305670E-3,-5.588103086E-4,-1.144638062E-1,1.144714948E-1
9.705492500E-1,1.903768280E-3,-2.806065604E-4,-1.140839979E-1,1.141002263E-1
9.805052500E-1,-8.464782732E-4,-2.053739503E-3,-1.065624282E-1,1.065855782E-1
9.904622500E-1,-5.575570976E-4,-2.911672927E-3,-1.045924872E-1,1.046344928E-1
1.000419250E0,2.282437868E-3,-1.767313108E-3,-1.084988192E-1,1.085372133E-1
1.010376250E0,3.060891991E-3,4.873806611E-4,-1.112717912E-1,1.113149501E-1
1.020332250E0,4.171719775E-4,-2.017056569E-3,-1.147552058E-1,1.147736895E-1
1.030289250E0,1.789175672E-3,-1.564040780E-3,-1.149356216E-1,1.149601865E-1
1.040246250E0,9.345673025E-4,6.535733119E-4,-1.088979691E-1,1.089039405E-1
1.050202250E0,1.380159054E-3,2.688774839E-4,-1.089797765E-1,1.089888472E-1
1.060159250E0,6.885360926E-4,-3.846623003E-4,-1.086719036E-1,1.086747656E-1
1.070116250E0,1.016880502E-3,5.736686289E-4,-1.091385782E-1,1.091448230E-1
1.080072250E0,5.170052173E-4,-1.573638059E-3,-1.097127572E-1,1.097252602E-1
1.090029250E0,2.722861245E-5,1.719862223E-3,-1.097298786E-1,1.097433594E-1
1.099986250E0,-1.136306557E-3,-4.122639075E-4,-1.083540842E-1,1.083608265E-1
1.109942250E0,2.371094655E-3,1.103182323E-3,-1.082750559E-1,1.083066334E-1
1.119899250E0,6.355125224E-4,-2.784233540E-3,-1.094479114E-1,1.094851640E-1
1.129856250E0,1.557466574E-3,-8.308151737E-4,-1.126660928E-1,1.126799202E-1
1.139812250E0,1.358262030E-3,-4.971204326E-4,-1.122208089E-1,1.122301294E-1
1.149769250E0,5.496036028E-4,1.378510147E-3,-1.120940372E-1,1.121038605E-1
1.159726250E0,2.995327814E-4,-1.562418416E-3,-1.099520549E-1,1.099635633E-1
1.169682250E0,3.268075641E-3,-1.358374953E-3,-1.101094186E-1,1.101662815E-1
1.179639250E0,-6.307921140E-4,1.375626773E-3,-1.087972820E-1,1.088078068E-1
1.189596250E0,1.729445416E-3,-1.188150607E-3,-1.066714227E-1,1.066920574E-1
1.199552250E0,1.088955207E-3,-1.740185544E-4,-1.082930192E-1,1.082986340E-1
1.209509250E0,5.731785204E-4,-9.526032954E-4,-1.086747795E-1,1.086804660E-1
1.219466250E0,-8.619989967E-4,-2.654363401E-3,-1.120724380E-1,1.121071811E-1
1.229422250E0,6.703282706E-4,8.029472083E-4,-1.116564348E-1,1.116613340E-1
1.239379250E0,-4.551236052E-4,-6.285011768E-4,-1.070667431E-1,1.070695551E-1
1.249336250E0,9.606963140E-4,-1.792117953E-3,-1.128208637E-1,1.128391861E-1
1.259292250E0,1.163362875E-3,-8.062152192E-4,-1.134206131E-1,1.134294445E-1
1.269249250E0,-2.195292152E-3,-1.190469600E-3,-1.119970828E-1,1.120249217E-1
1.279206250E0,-1.083422103E-3,-4.312023520E-4,-1.111635119E-1,1.111696276E-1
1.289162250E0,1.466343761E-3,-1.001663506E-3,-1.127268821E-1,1.127408686E-1
1.299119250E0,2.087991452E-4,-1.008587889E-3,-1.102799699E-1,1.102847796E-1
1.309076250E0,-8.181552403E-4,-8.133649826E-4,-1.094249263E-1,1.094310077E-1
1.319032250E0,2.562993905E-3,-1.120427623E-3,-1.071889400E-1,1.072254315E-1
1.328989250E0,2.507214434E-3,-1.784908585E-3,-1.061294004E-1,1.061740159E-1
1.338946250E0,1.940493821E-3,-1.927386969E-3,-1.104213521E-1,1.104552187E-1
1.348902250E0,2.058659447E-4,-1.355045475E-3,-1.101644337E-1,1.101729594E-1
1.358859250E0,2.692459384E-3,-2.043738961E-3,-1.156657264E-1,1.157151090E-1
1.368816250E0,-6.567544769E-4,1.747335307E-3,-1.146494597E-1,1.146646551E-1
1.378772250E0,-1.063419273E-3,9.137662128E-4,-1.108792201E-1,1.108880844E-1
1.388729250E0,5.927484017E-4,-3.253841773E-3,-1.077008694E-1,1.077516409E-1
1.398686250E0,1.485706307E-3,-1.944631338E-3,-1.020235568E-1,1.020529033E-1
1.408642250E0,1.546912245E-3,-4.861038178E-4,-1.042108983E-1,1.042235125E-1
1.418599250E0,2.484344877E-3,-2.418760210E-3,-1.061430201E-1,1.061996379E-1
1.428556250E0,1.592067769E-3,1.502232626E-4,-1.116237342E-1,1.116351884E-1
1.438512250E0,-3.831987269E-4,-3.832858056E-5,-1.180651188E-1,1.180657469E-1
1.448469250E0,3.905300517E-3,-1.199091785E-3,-1.175565571E-1,1.176275193E-1
1.458426250E0,-2.133950125E-3,-6.864331663E-4,-1.145746186E-1,1.145965452E-1
1.468383250E0,1.636542613E-3,-1.051792875E-3,-1.130654216E-1,1.130821564E-1
1.478339250E0,2.120177960E-4,6.624842063E-4,-1.072184518E-1,1.072207081E-1
1.488296250E0,3.541531041E-3,1.267892309E-3,-1.049263775E-1,1.049937841E-1
1.498253250E0,6.999381585E-4,-1.506588422E-3,-1.078164279E-1,1.078292254E-1
1.508209250E0,3.690569196E-3,4.542339593E-5,-1.107401252E-1,1.108016141E-1
1.518166542E0,1.593958586E-5,-1.591355540E-3,-1.133087426E-1,1.133199180E-1
1.528123542E0,7.433316205E-4,1.085795462E-3,-1.134019196E-1,1.134095537E-1
1.538079542E0,1.332689193E-3,-3.768131137E-4,-1.125371903E-1,1.125457118E-1
1.548036542E0,5.219492596E-5,-1.015976071E-3,-1.100706905E-1,1.100753916E-1
1.557993542E0,1.038363436E-3,-2.699093893E-3,-1.077614650E-1,1.078002627E-1
1.567949542E0,2.485416131E-3,1.006488688E-3,-1.068997309E-1,1.069333567E-1
1.577906542E0,-2.351150382E-3,7.614782080E-4,-1.127501652E-1,1.127772473E-1
1.587863542E0,3.503608052E-3,8.499789983E-4,-1.172351763E-1,1.172905976E-1
1.597819542E0,1.405836083E-3,1.341332681E-3,-1.151307449E-1,1.151471405E-1
1.607776542E0,2.038486069E-3,-5.973083898E-4,-1.101676598E-1,1.101881367E-1
1.617733542E0,7.298085839E-4,-1.709178090E-3,-1.088158414E-1,1.088317107E-1
1.627689542E0,4.929189570E-3,1.118420623E-3,-1.069723293E-1,1.070916757E-1
1.637646542E0,8.604118484E-4,9.607616812E-4,-1.083704829E-1,1.083781571E-1
1.647603542E0,1.600621035E-4,-2.273926511E-4,-1.119416505E-1,1.119419959E-1
1.657559542E0,-1.518262085E-3,-3.762636334E-4,-1.173744947E-1,1.173849168E-1
1.667516542E0,9.782132693E-4,2.250365913E-3,-1.153904125E-1,1.154164995E-1
1.677473542E0,1.571606845E-4,-1.899105497E-3,-1.143131629E-1,1.143290449E-1
1.687429542E0,2.646252979E-3,-1.652866602E-3,-1.096798852E-1,1.097242537E-1
1.697386542E0,1.428655582E-3,-7.894691080E-4,-1.034254506E-1,1.034383302E-1
1.707343542E0,2.858831547E-3,-3.890383989E-3,-1.032253951E-1,1.033382320E-1
1.717299542E0,2.740054624E-3,-8.240193129E-4,-1.071575433E-1,1.071957368E-1
1.727256542E0,1.669728197E-3,1.501436345E-3,-1.107137203E-1,1.107364898E-1
1.737213542E0,1.871464774E-4,9.845169261E-4,-1.140964702E-1,1.141008712E-1
1.747169542E0,3.540446050E-3,-2.299444750E-4,-1.125315055E-1,1.125874210E-1
1.757126542E0,-7.368570659E-4,8.478369564E-4,-1.085801721E-1,1.085859823E-1
1.767083542E0,-2.275872976E-4,-1.937090419E-3,-1.080636382E-1,1.080812381E-1
1.777039542E0,-2.282748697E-3,2.011312172E-3,-1.065789312E-1,1.066223471E-1
1.786996542E0,1.622978598E-4,-8.618272841E-4,-1.101582125E-1,1.101617033E-1
1.796953542E0,1.302663353E-3,-1.044253819E-3,-1.095155850E-1,1.095283103E-1
1.806909542E0,3.419987625E-4,-1.574410126E-3,-1.123780981E-1,1.123896466E-1
1.816866542E0,1.457238104E-4,-4.140706733E-4,-1.109988466E-1,1.109997146E-1
1.826823542E0,1.795107499E-3,9.565791115E-4,-1.133433878E-1,1.133616382E-1
1.836779542E0,2.808440477E-3,1.142360270E-5,-1.088551581E-1,1.088913813E-1
1.846736542E0,7.789438241E-4,1.447679475E-3,-1.082853749E-1,1.082978530E-1
1.856693542E0,-1.143858419E-3,-6.684679538E-4,-1.089069620E-1,1.089150202E-1
1.866649542E0,2.596571576E-4,1.398131251E-3,-1.105403304E-1,1.105494769E-1
1.876606542E0,-4.990773741E-4,2.428516746E-4,-1.162810400E-1,1.162823646E-1
1.886563542E0,6.971075782E-4,6.524417549E-4,-1.146556213E-1,1.146595968E-1
1.896519542E0,1.727484632E-3,1.064965501E-3,-1.138761118E-1,1.138941930E-1
1.906476542E0,2.064964268E-3,-5.386918783E-4,-1.088991985E-1,1.089201069E-1
1.916433542E0,1.206361107E-3,-1.570610330E-4,-1.065281853E-1,1.065351315E-1
1.926390542E0,9.537013830E-4,1.122066751E-4,-1.048208922E-1,1.048252908E-1
1.936346542E0,9.537013830E-4,-2.535508014E-3,-1.080691516E-1,1.081030984E-1
1.946303542E0,5.335343303E-4,-3.343950957E-4,-1.134469286E-1,1.134486760E-1
1.956260542E0,3.076320514E-3,7.300702855E-4,-1.175756305E-1,1.176181349E-1
1.966216542E0,5.074867513E-4,-8.096303791E-4,-1.185918823E-1,1.185957317E-1
1.976173542E0,2.840682166E-3,-1.636009663E-3,-1.114567444E-1,1.115049410E-1
1.986130542E0,3.390380880E-3,-1.452383585E-3,-1.052260175E-1,1.052906400E-1
1.996086542E0,-2.246000804E-5,3.712251782E-5,-1.019676402E-1,1.019676495E-1
2.006043542E0,1.236818382E-3,-2.011578530E-3,-9.976191819E-2,9.978986165E-2
2.016000542E0,8.993958472E-4,-2.303194255E-3,-1.084504798E-1,1.084786624E-1
2.025956542E0,3.528558649E-3,-7.997006178E-4,-1.148931533E-1,1.149501062E-1
2.035913542E0,2.219778253E-4,7.025878876E-4,-1.166084930E-1,1.166108209E-1
2.045870542E0,7.009970141E-4,2.447484992E-3,-1.164929122E-1,1.165207285E-1
2.055826542E0,-1.986188581E-4,-4.971725866E-4,-1.103974730E-1,1.103987711E-1
2.065783542E0,1.423821202E-3,-1.032962464E-3,-1.024200916E-1,1.024351963E-1
2.075740542E0,2.578834072E-3,-1.683839597E-3,-1.019678861E-1,1.020143887E-1
2.085696542E0,1.466409885E-3,-6.632916629E-4,-1.062384024E-1,1.062505928E-1
2.095653542E0,3.159242915E-4,3.316644579E-4,-1.106477976E-1,1.106487457E-1
2.105610542E0,-1.274855109E-3,2.398489043E-3,-1.162338704E-1,1.162656038E-1
2.115566542E0,-9.832389187E-4,1.179027371E-3,-1.147446334E-1,1.147549030E-1
2.125523542E0,2.299035201E-3,2.839593217E-4,-1.124406904E-1,1.124645502E-1
2.135480542E0,2.114211675E-3,-1.375989057E-3,-1.069966555E-1,1.070263870E-1
