"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.974999997E-4,-7.421192713E-4,2.802318893E-3,1.905120462E-1,1.905341006E-1
1.065450000E-2,-7.363203913E-4,2.218853682E-3,1.927955598E-1,1.928097335E-1
2.061150000E-2,-3.316657152E-3,6.489204243E-4,1.949561834E-1,1.949854732E-1
3.056850000E-2,-1.847324660E-3,1.680133864E-3,1.959170401E-1,1.959329530E-1
4.052550000E-2,2.557735424E-4,7.544197142E-4,1.910719573E-1,1.910736179E-1
5.048150000E-2,2.232296392E-4,2.096560784E-3,1.908392161E-1,1.908508627E-1
6.043850000E-2,-1.741650514E-3,2.213739790E-3,1.924845278E-1,1.925051361E-1
7.039550000E-2,1.960457303E-5,3.261670470E-3,1.875246912E-1,1.875530557E-1
8.035250000E-2,-1.921573421E-3,7.031718269E-4,1.855731308E-1,1.855844115E-1
9.030950000E-2,3.109520767E-4,-1.263909042E-3,1.876842380E-1,1.876887512E-1
1.002655000E-1,-8.488546591E-4,1.316693611E-3,1.899665594E-1,1.899730190E-1
1.102225000E-1,-2.387118759E-3,1.648488455E-3,1.939143986E-1,1.939360972E-1
1.201795000E-1,2.371603623E-4,2.339312807E-3,1.957192272E-1,1.957333506E-1
1.301365000E-1,-6.696463097E-4,1.775676385E-3,1.946531683E-1,1.946624190E-1
1.400935000E-1,-1.127177384E-3,2.011656761E-6,1.914595068E-1,1.914628247E-1
1.500505000E-1,-5.978847854E-3,1.255495474E-3,1.897766739E-1,1.898749822E-1
1.600065000E-1,5.296519957E-4,-2.469467930E-3,1.891561598E-1,1.891730202E-1
1.699635000E-1,-1.226709923E-3,1.365952194E-4,1.928546876E-1,1.928586373E-1
1.799205000E-1,-7.215084042E-4,-1.253307797E-3,1.949444711E-1,1.949498350E-1
1.898775000E-1,-1.315508969E-3,4.121167585E-4,1.947410405E-1,1.947459197E-1
1.998345000E-1,-2.689433983E-3,-9.130723774E-4,1.950829923E-1,1.951036664E-1
2.097915000E-1,-2.223058604E-3,2.594394609E-3,1.930989623E-1,1.931291850E-1
2.197485000E-1,-1.447545830E-3,2.079872414E-3,1.919197142E-1,1.919364425E-1
2.297045000E-1,-1.837515738E-3,1.447725110E-3,1.922920346E-1,1.923062634E-1
