"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
8.764999984E-4,-5.510279443E-4,-2.877563238E-4,1.384038329E-1,1.384052289E-1
1.083150000E-2,-1.350775128E-3,3.444775939E-4,1.371305734E-1,1.371376586E-1
2.078750000E-2,-3.256676020E-3,-4.883706570E-4,1.422079057E-1,1.422460294E-1
3.074350000E-2,-4.736727569E-4,1.045610756E-3,1.455962509E-1,1.456007759E-1
4.069950000E-2,-2.516950946E-3,1.557660289E-3,1.507718265E-1,1.508008787E-1
5.065550000E-2,-6.008066703E-4,-1.275874674E-4,1.525348425E-1,1.525360791E-1
6.061050000E-2,-1.809039619E-3,9.212903678E-4,1.565236002E-1,1.565367651E-1
7.056650000E-2,-1.362427603E-3,2.239555120E-3,1.569036394E-1,1.569255361E-1
8.052250000E-2,-1.282275189E-3,1.564702019E-3,1.599002779E-1,1.599130744E-1
9.047850000E-2,-1.294791931E-3,3.150880802E-3,1.651613563E-1,1.651964835E-1
1.004335000E-1,-3.914716654E-3,3.294561990E-3,1.671297997E-1,1.672081012E-1
1.103895000E-1,-2.851050114E-3,8.162241429E-4,1.676509678E-1,1.676771950E-1
1.203453750E-1,-3.948112950E-3,2.284742892E-3,1.726447046E-1,1.727049555E-1
1.303013750E-1,-3.001891775E-3,2.800596878E-3,1.732412428E-1,1.732898811E-1
1.402573750E-1,-2.871342702E-3,3.276695032E-3,1.721242815E-1,1.721794112E-1
1.502133750E-1,-1.641761279E-3,2.868698910E-3,1.755965054E-1,1.756276104E-1
1.601683750E-1,-1.877661562E-3,2.174092457E-3,1.762431860E-1,1.762665961E-1
1.701243750E-1,-1.767406706E-3,4.811687395E-3,1.844795495E-1,1.845507525E-1
1.800803750E-1,-4.965129774E-3,2.465057187E-3,1.891110390E-1,1.891922676E-1
1.900363750E-1,-1.531249960E-3,2.231764607E-3,1.918426454E-1,1.918617369E-1
1.999923750E-1,-9.278240614E-4,2.665436827E-3,1.924721003E-1,1.924927915E-1
2.099473750E-1,-1.560857520E-3,1.596709713E-3,1.942550987E-1,1.942679313E-1
2.199033750E-1,-2.410617890E-3,-5.308175460E-4,1.929574907E-1,1.929732781E-1
2.298593750E-1,9.130070102E-4,1.656170003E-3,1.909923404E-1,1.910017031E-1
2.398153750E-1,-3.329307772E-3,2.532302402E-3,1.940855682E-1,1.941306380E-1
2.497713750E-1,-4.055285361E-3,2.861735411E-3,1.932815611E-1,1.933452786E-1
2.597263750E-1,-2.679236699E-3,2.343182452E-3,1.925785244E-1,1.926114141E-1
2.696823750E-1,-2.158128191E-4,1.292298548E-3,1.906445473E-1,1.906490494E-1
2.796383750E-1,-2.844749950E-3,2.224908210E-3,1.909235716E-1,1.909577257E-1
2.895943750E-1,-2.638887614E-3,2.802281640E-3,1.910905391E-1,1.911293035E-1
2.995503750E-1,-3.642151132E-4,2.047289163E-3,1.934602112E-1,1.934713864E-1
3.095053750E-1,-1.899261144E-3,9.862855077E-4,1.919869632E-1,1.919988906E-1
3.194613750E-1,-2.750668209E-3,1.043555327E-3,1.843722612E-1,1.843957317E-1
3.294173750E-1,-1.800452243E-3,1.894794405E-4,1.784222275E-1,1.784314120E-1
3.393733750E-1,-3.422807669E-3,2.843316644E-3,1.817172021E-1,1.817716743E-1
3.493293750E-1,-3.250234528E-3,-8.137356490E-4,1.868437827E-1,1.868738219E-1
3.592843750E-1,-2.188336570E-3,2.320584841E-3,1.917963773E-1,1.918228982E-1
3.692403750E-1,1.906273770E-3,1.740548760E-3,1.935641766E-1,1.935813881E-1
3.791963750E-1,-9.485618211E-4,3.013215493E-3,1.943496019E-1,1.943752736E-1
