"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.428166667E-3,5.767564289E-5,6.813425571E-4,-3.122659028E-2,3.123407585E-2
1.538416667E-2,3.182047512E-4,-9.470190853E-4,-3.439920396E-2,3.441370849E-2
2.534116667E-2,1.896393951E-3,-7.840329781E-4,-3.645835817E-2,3.651606356E-2
3.529816667E-2,-1.204832457E-3,1.002758741E-3,-3.350637481E-2,3.354302161E-2
4.525516667E-2,-2.349091228E-4,-1.251873560E-3,-3.529708460E-2,3.532005876E-2
5.521279167E-2,1.009048312E-3,1.933488064E-3,-2.754442208E-2,2.763063050E-2
6.516979167E-2,1.850607106E-3,-1.156044193E-3,-2.906082571E-2,2.914262815E-2
7.512679167E-2,-2.611045726E-3,-3.422042355E-4,-3.203130886E-2,3.213937477E-2
8.508379167E-2,-9.902459569E-4,-1.278193668E-4,-3.476477787E-2,3.477911306E-2
9.504079167E-2,-9.424323216E-4,-1.621961594E-3,-3.450847417E-2,3.455942314E-2
1.049977917E-1,-3.341664560E-4,8.369348943E-4,-3.310418874E-2,3.311645270E-2
1.149547917E-1,-1.154905185E-3,2.171971835E-3,-2.997834235E-2,3.007910035E-2
1.249117917E-1,2.252609469E-3,1.109521836E-4,-2.855195291E-2,2.864088991E-2
1.348687917E-1,3.912442829E-3,1.316951588E-3,-3.154981136E-2,3.181873925E-2
1.448257917E-1,5.339566851E-4,2.049587667E-3,-3.499833867E-2,3.506236770E-2
1.547827917E-1,1.188325114E-3,-4.829186946E-5,-3.491404653E-2,3.493429681E-2
1.647397917E-1,1.269018976E-3,7.735593244E-4,-3.278644755E-2,3.282011497E-2
1.746967917E-1,-6.313596386E-4,-3.159772605E-4,-3.254617751E-2,3.255383429E-2
1.846527917E-1,1.929269638E-3,-9.200535715E-5,-2.922574617E-2,2.928949958E-2
1.946097917E-1,8.457708173E-4,-8.485224098E-4,-3.152869269E-2,3.155144658E-2
2.045667917E-1,-1.547788270E-4,-8.397335187E-4,-3.034251742E-2,3.035452968E-2
2.145237917E-1,-2.522601280E-4,-1.093962230E-3,-3.194528446E-2,3.196500567E-2
2.244807917E-1,7.568116998E-4,1.007005572E-3,-3.285368532E-2,3.287782632E-2
2.344377917E-1,1.831909409E-3,9.543718770E-4,-3.375836834E-2,3.382150427E-2
2.443947917E-1,-2.491466468E-3,-1.462713815E-3,-3.574029356E-2,3.585687550E-2
2.543517917E-1,3.750001313E-3,1.760208979E-4,-3.007034212E-2,3.030377812E-2
2.643087917E-1,-2.212816384E-3,1.747019589E-3,-2.942718752E-2,2.956193497E-2
2.742657917E-1,-4.451521672E-4,6.348546594E-5,-2.874896675E-2,2.875248303E-2
2.842227917E-1,6.877565756E-4,-1.085935161E-3,-3.156019747E-2,3.158636302E-2
2.941797917E-1,-9.446963668E-5,1.032841392E-3,-3.472611308E-2,3.474159777E-2
3.041367917E-1,3.615580034E-3,-2.838252112E-4,-3.622120991E-2,3.640232167E-2
3.140937917E-1,-4.717353731E-4,8.336547762E-5,-3.423553333E-2,3.423888471E-2
3.240507917E-1,6.180302007E-4,-2.740384080E-3,-3.290315345E-2,3.302285834E-2
3.340077917E-1,-1.011798158E-4,-1.154120080E-3,-3.015005589E-2,3.017230685E-2
