"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.402958333E-3,2.364384942E-3,-7.681278512E-4,-2.413285077E-1,2.413413121E-1
1.335895833E-2,2.642685082E-3,-5.209481344E-3,-2.363981903E-1,2.364703509E-1
2.331495833E-2,1.075513544E-3,-2.677384764E-4,-2.352000624E-1,2.352026738E-1
3.327095833E-2,2.007087227E-3,-6.131501868E-4,-2.459595054E-1,2.459684587E-1
4.322695833E-2,2.601215616E-3,-1.408951357E-3,-2.576354444E-1,2.576524280E-1
5.318295833E-2,3.200426698E-3,-1.586051658E-3,-2.642406225E-1,2.642647628E-1
6.313895833E-2,2.636328107E-3,-2.079773694E-3,-2.620093822E-1,2.620308991E-1
7.309495833E-2,3.703190479E-3,-2.210535109E-3,-2.529245317E-1,2.529612991E-1
8.305095833E-2,2.677190350E-3,-1.345781609E-3,-2.458710819E-1,2.458893398E-1
9.300695833E-2,3.338985844E-3,-4.450761713E-3,-2.412092090E-1,2.412733732E-1
1.029629583E-1,-4.459765041E-4,-3.082059324E-3,-2.462961972E-1,2.463158840E-1
1.129189583E-1,4.079799168E-3,-2.454351634E-3,-2.571328580E-1,2.571769338E-1
1.228751250E-1,5.011434667E-3,-3.754487261E-4,-2.667614222E-1,2.668087551E-1
1.328311250E-1,2.993024653E-3,-3.236749209E-3,-2.636428475E-1,2.636797030E-1
1.427871250E-1,2.726854756E-3,-3.835679963E-4,-2.551515996E-1,2.551664587E-1
1.527431250E-1,2.875192789E-3,-4.378310405E-3,-2.468901873E-1,2.469457449E-1
1.626991250E-1,1.558823045E-3,-3.125335090E-3,-2.416800410E-1,2.417052748E-1
1.726551250E-1,1.272799447E-3,-3.387656994E-3,-2.431178838E-1,2.431448162E-1
1.826111250E-1,2.220533788E-3,-2.010216005E-3,-2.475470603E-1,2.475651809E-1
1.925661250E-1,3.553978633E-3,-2.191577107E-3,-2.560204566E-1,2.560545019E-1
2.025221250E-1,4.936881829E-3,-4.463942721E-3,-2.608308494E-1,2.609157557E-1
2.124781250E-1,3.429266158E-3,-2.109974623E-3,-2.583485246E-1,2.583798986E-1
2.224341250E-1,2.705137245E-3,-1.937427558E-3,-2.494598627E-1,2.494820525E-1
2.323901250E-1,3.569332883E-3,-1.993619837E-3,-2.450688481E-1,2.451029477E-1
2.423461250E-1,3.063577693E-3,-9.926259518E-4,-2.521864474E-1,2.522070083E-1
2.523021250E-1,2.181272488E-3,-2.826478332E-3,-2.577140927E-1,2.577388223E-1
2.622581250E-1,3.156183753E-3,-1.538838260E-3,-2.606629729E-1,2.606866222E-1
2.722141250E-1,2.425678540E-3,-8.653244004E-4,-2.596173882E-1,2.596301619E-1
2.821701250E-1,2.751420252E-3,-1.425102353E-3,-2.530269921E-1,2.530459641E-1
2.921261250E-1,3.465414047E-3,-3.294642083E-3,-2.488793880E-1,2.489253172E-1
3.020821250E-1,1.790542388E-3,-2.220300026E-3,-2.441353947E-1,2.441520565E-1
3.120381250E-1,2.919988940E-3,-8.628871292E-4,-2.419310957E-1,2.419502552E-1
3.219941250E-1,2.846807940E-3,-2.497976646E-3,-2.481472641E-1,2.481761650E-1
3.319501250E-1,3.427909687E-3,-2.534993924E-3,-2.542813122E-1,2.543170512E-1
3.419061250E-1,1.987830270E-3,-4.829038866E-3,-2.554072738E-1,2.554606556E-1
3.518621250E-1,4.157241434E-3,-3.228746355E-3,-2.551262975E-1,2.551805932E-1
3.618181250E-1,2.778392285E-3,-3.879507072E-3,-2.556110919E-1,2.556556284E-1
3.717741250E-1,3.747782903E-3,-2.910915762E-3,-2.567879260E-1,2.568317703E-1
3.817301250E-1,3.997378983E-3,-1.356865279E-3,-2.570124567E-1,2.570471221E-1
3.916861250E-1,4.196583293E-3,-3.232263029E-3,-2.578090131E-1,2.578634253E-1
4.016421250E-1,5.067129619E-3,-2.798945643E-3,-2.550883889E-1,2.551540634E-1
4.115981250E-1,1.478520222E-3,-9.150253609E-4,-2.539520264E-1,2.539579788E-1
4.215541250E-1,4.363061395E-3,-4.419265315E-3,-2.523319125E-1,2.524083206E-1
4.315091250E-1,2.440525452E-3,-3.739892505E-3,-2.493228018E-1,2.493627929E-1
4.414651250E-1,7.333793910E-4,-2.903621644E-3,-2.484836876E-1,2.485017342E-1
4.514211250E-1,1.504098182E-3,-4.241061397E-3,-2.481585145E-1,2.481993095E-1
4.613771250E-1,4.198697861E-3,-1.884670928E-3,-2.525987327E-1,2.526406555E-1
4.713331250E-1,4.204823170E-3,-3.058858216E-3,-2.529244423E-1,2.529778857E-1
4.812891250E-1,5.194799742E-4,-3.315038979E-3,-2.515782118E-1,2.516005882E-1
4.912451250E-1,6.983770989E-3,-2.727812156E-3,-2.508050799E-1,2.509171221E-1
5.012011250E-1,4.083544482E-3,-7.401593029E-5,-2.491811067E-1,2.492145757E-1
5.111571250E-1,7.865510415E-4,-1.516117714E-3,-2.558259368E-1,2.558316384E-1
5.211131250E-1,2.269776305E-3,8.890125901E-5,-2.584148049E-1,2.584247883E-1
5.310691250E-1,2.299071057E-3,-2.519398928E-3,-2.605658174E-1,2.605881392E-1
5.410251250E-1,3.497084603E-3,-3.817698918E-3,-2.594061196E-1,2.594577794E-1
5.509811250E-1,3.208131529E-3,-4.447003826E-3,-2.532494366E-1,2.533087940E-1
5.609371250E-1,-6.881256122E-4,-1.932866871E-3,-2.431017756E-1,2.431104334E-1
5.708931250E-1,1.233611372E-3,-3.306258470E-3,-2.389909178E-1,2.390169700E-1
5.808491250E-1,2.916134894E-3,3.645457327E-4,-2.399010658E-1,2.399190658E-1
5.908051250E-1,2.537965775E-3,-1.653331332E-3,-2.459293902E-1,2.459480428E-1
6.007611250E-1,3.866256913E-3,-3.065283410E-3,-2.548201978E-1,2.548679602E-1
6.107171250E-1,6.728089880E-3,-3.474078141E-3,-2.595723271E-1,2.596827477E-1
6.206731250E-1,2.972357906E-3,-2.670167945E-3,-2.549022436E-1,2.549335570E-1
6.306291250E-1,1.373395789E-3,-5.313088186E-3,-2.512137592E-1,2.512736913E-1
6.405851250E-1,1.646750607E-3,-3.020024858E-3,-2.452877760E-1,2.453118941E-1
6.505411250E-1,1.804409781E-3,-1.999768429E-3,-2.477402836E-1,2.477549255E-1
6.604971250E-1,2.496016677E-4,-2.980751917E-3,-2.503065467E-1,2.503244185E-1
6.704531250E-1,1.082372153E-3,-2.492594533E-3,-2.576041222E-1,2.576184549E-1
6.804081250E-1,5.845956970E-3,-1.739706844E-3,-2.582190335E-1,2.582910588E-1
