"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
-2.564833336E-3,-9.846526664E-4,-4.807971418E-4,-2.816938795E-2,2.819069216E-2
7.392166666E-3,1.544817584E-3,-9.212838486E-4,-3.044825606E-2,3.050133640E-2
1.734916666E-2,1.099268906E-3,-1.256814227E-3,-3.143920377E-2,3.148351168E-2
2.730616667E-2,2.302795183E-4,8.726492524E-4,-3.405283019E-2,3.406478811E-2
3.726316667E-2,-5.989307538E-4,2.763925120E-3,-3.507984057E-2,3.519365304E-2
4.722016667E-2,-5.664401688E-4,-4.561031237E-4,-3.364279866E-2,3.365065804E-2
5.717716667E-2,7.358012954E-4,-9.909924120E-5,-3.253231570E-2,3.254078655E-2
6.713416667E-2,-2.104199957E-4,1.508118585E-3,-2.961002849E-2,2.964915657E-2
7.709116667E-2,1.903311349E-4,6.144018844E-4,-3.090974875E-2,3.091644034E-2
8.704816666E-2,-1.090382924E-3,-1.312394626E-3,-3.003942780E-2,3.008784700E-2
9.700516667E-2,3.157623112E-3,-8.456110954E-4,-3.095341846E-2,3.112554829E-2
1.069621667E-1,-6.379139377E-4,-1.189691946E-3,-3.169164434E-2,3.172038181E-2
1.169181667E-1,-2.417290118E-3,-1.574019901E-3,-3.077784926E-2,3.091272934E-2
1.268751667E-1,-1.427925657E-3,7.205596194E-4,-3.127026930E-2,3.131114690E-2
1.368321667E-1,-1.251359354E-3,-1.082328148E-3,-3.082407266E-2,3.086844327E-2
1.467891667E-1,-5.560078425E-4,2.147287130E-3,-3.125630319E-2,3.133490826E-2
1.567461667E-1,1.342986943E-4,9.628320113E-4,-2.933460288E-2,2.935070711E-2
1.667031667E-1,-1.543879043E-4,-6.491793320E-4,-2.826694213E-2,2.827481718E-2
1.766601667E-1,-5.007309839E-3,6.806207821E-4,-2.957150899E-2,3.000017567E-2
1.866171667E-1,2.124369610E-3,-6.221970543E-4,-3.245517984E-2,3.253058213E-2
