"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.340250001E-3,-2.575372113E-3,1.698082313E-3,-3.823815496E-4,3.108414501E-3
1.129725000E-2,-1.338229980E-3,2.620475367E-3,2.669973765E-3,3.973224198E-3
2.125425000E-2,2.170561347E-4,-1.617288217E-4,1.179935178E-3,1.210585231E-3
3.121125000E-2,3.641035873E-4,5.053281784E-4,-2.184171928E-3,2.271240851E-3
4.116825000E-2,3.904688638E-4,-1.132782549E-3,-9.071862441E-4,1.502880274E-3
5.112525000E-2,-1.436665189E-4,-7.336400449E-4,4.389678361E-4,8.669259168E-4
6.108225000E-2,-1.315723872E-3,-1.568274572E-3,-1.634835731E-3,2.619790509E-3
7.103825000E-2,-1.796004130E-3,1.116106287E-4,-3.643376287E-3,4.063530304E-3
8.099525000E-2,1.281811157E-3,-6.332751364E-4,-1.733889803E-3,2.247320870E-3
9.095225000E-2,-9.188207332E-4,-7.612621412E-4,4.928202834E-4,1.290977699E-3
1.009092500E-1,-3.869873472E-4,1.585939899E-4,2.011354780E-3,2.054375650E-3
1.108662500E-1,-2.704935614E-4,9.650550783E-5,-4.664879525E-4,5.478057043E-4
1.208232500E-1,-6.638425402E-4,-4.361271858E-4,1.772431657E-3,1.942268730E-3
1.307802500E-1,-5.673945416E-4,1.337678172E-3,-1.925834571E-3,2.412500415E-3
1.407372500E-1,1.127441064E-3,-1.322819851E-3,-1.348587102E-4,1.743319416E-3
1.506932500E-1,-3.175707534E-4,1.422706991E-3,-1.117768465E-3,1.836941128E-3
1.606502500E-1,3.277132055E-4,-1.042581163E-3,-1.071962062E-3,1.530840975E-3
1.706072500E-1,2.899247920E-4,6.856173277E-4,8.248906815E-4,1.111113019E-3
1.805642500E-1,2.695025643E-3,4.584491253E-4,2.492828527E-3,3.699666591E-3
1.905212500E-1,1.136241830E-3,-1.071630977E-3,-1.006991137E-3,1.858351311E-3
2.004782500E-1,7.138644578E-4,-1.048195176E-3,-1.232294599E-3,1.768294537E-3
2.104352500E-1,-3.945055418E-3,2.558100037E-3,-1.776874997E-4,4.705200410E-3
2.203922500E-1,1.721618930E-3,2.600976266E-3,-2.280212357E-4,3.127465901E-3
2.303482500E-1,-2.782364842E-3,-5.633244291E-4,1.650948543E-4,2.843614748E-3
2.403052500E-1,1.060995273E-4,6.156573072E-4,-2.253321698E-3,2.338321985E-3
2.502622500E-1,-9.058584692E-4,8.311681449E-5,4.944915418E-4,1.035379088E-3
2.602192500E-1,-2.118387492E-4,6.628865376E-4,-7.545310073E-4,1.026455678E-3
2.701762500E-1,-1.354505308E-3,-1.778129488E-3,-1.364172436E-3,2.618662930E-3
2.801332500E-1,5.792160518E-4,-1.845507883E-3,-7.116979687E-4,2.061044536E-3
2.900902500E-1,-7.184485439E-4,-1.151570119E-3,-2.122896258E-4,1.373808187E-3
3.000472500E-1,4.291075747E-4,1.739025116E-3,1.133938320E-3,2.119942871E-3
3.100032500E-1,-1.765576657E-3,-1.260068268E-3,8.510238258E-4,2.330080368E-3
3.199602500E-1,-5.604962353E-4,8.584763855E-4,8.608774515E-4,1.338748565E-3
3.299172500E-1,4.350946983E-4,5.519790575E-4,-2.176935668E-4,7.357844558E-4
3.398742500E-1,2.603314351E-5,-1.503981650E-3,6.976348814E-4,1.658111261E-3
3.498312500E-1,8.655845886E-4,-2.115143463E-3,-1.816008473E-3,2.919067543E-3
3.597884583E-1,-4.939307459E-3,1.233515330E-3,1.548096770E-3,5.321176736E-3
3.697454583E-1,-2.176607493E-3,-1.653656363E-3,9.392532520E-4,2.890397243E-3
3.797024583E-1,1.004538382E-3,1.556252129E-3,1.958444947E-3,2.695649210E-3
3.896584583E-1,2.115255920E-4,2.802394331E-3,1.861714059E-3,3.371073464E-3
3.996154583E-1,8.576085092E-4,-3.460029140E-3,-1.478688908E-3,3.859250561E-3
4.095724583E-1,-1.185906469E-3,-6.179073825E-4,-6.736920914E-4,1.497345892E-3
4.195294583E-1,-1.201086328E-3,1.219194382E-4,8.320591878E-4,1.466217995E-3
4.294864583E-1,-1.665137708E-3,7.280241698E-4,1.116012689E-3,2.132647908E-3
4.394434583E-1,1.145296148E-3,-1.290119253E-3,-4.219629045E-4,1.775996522E-3
4.494004583E-1,-2.464732854E-3,-5.026804283E-4,-1.130633755E-3,2.757884758E-3
4.593574583E-1,2.649335191E-3,1.657143235E-3,1.682463335E-3,3.549053892E-3
4.693134583E-1,-1.626667567E-3,1.755417325E-3,1.221686834E-4,2.396343578E-3
4.792704583E-1,-1.763287699E-3,5.359556526E-4,-2.867495874E-3,3.408660229E-3
4.892274583E-1,-1.788206981E-3,-1.951576211E-3,-4.034413141E-4,2.677517284E-3
4.991844583E-1,2.278439933E-3,-1.831733622E-3,1.611506334E-3,3.338186522E-3
5.091414583E-1,-1.852190471E-3,2.476762980E-3,6.423320156E-4,3.158726772E-3
5.190984583E-1,5.811399315E-4,1.529476605E-3,7.549836300E-4,1.801949663E-3
5.290554583E-1,5.494352663E-4,-1.673132181E-3,-1.330282423E-3,2.207011946E-3
5.390124583E-1,5.771321012E-4,6.542047486E-4,1.829824643E-3,2.027146650E-3
5.489684583E-1,-2.807006240E-6,-8.841678500E-4,-2.010652097E-4,9.067457664E-4
5.589254583E-1,1.096812310E-3,-2.482049167E-4,-1.403216040E-3,1.798226398E-3
5.688824583E-1,1.274139970E-3,-6.865998730E-4,-1.941743772E-3,2.421821820E-3
5.788394583E-1,6.672055461E-4,-6.482498720E-4,4.124905681E-4,1.017614665E-3
5.887964583E-1,-1.427689800E-3,-8.910326287E-4,-1.669041114E-3,2.370218461E-3
5.987534583E-1,3.464270849E-3,-9.142020717E-4,2.180748852E-4,3.589497820E-3
6.087104583E-1,5.492205964E-4,-1.820180565E-3,9.943421464E-4,2.145557470E-3
6.186674583E-1,-1.550948247E-3,-1.709126867E-3,2.400491154E-3,3.330001936E-3
6.286234583E-1,-2.203063108E-3,1.085543074E-3,1.034105197E-3,2.664819765E-3
6.385804583E-1,1.957593486E-3,2.122844569E-3,-1.602956909E-3,3.302743128E-3
6.485374583E-1,-1.844046754E-3,6.311573088E-4,-2.529286779E-3,3.193142589E-3
6.584944583E-1,8.928837487E-4,5.187727511E-4,3.480480518E-5,1.033236629E-3
6.684514583E-1,8.999782149E-4,2.374537289E-4,1.840819838E-3,2.062756102E-3
6.784084583E-1,-1.379953930E-3,1.423093490E-3,-2.840751084E-3,3.464005579E-3
6.883654583E-1,-1.208376023E-3,-6.677852944E-4,-3.715263912E-3,3.963495396E-3
6.983214583E-1,6.381608546E-5,-3.390867263E-3,-1.512563322E-3,3.713475608E-3
7.082784583E-1,6.280606613E-4,-6.173504516E-4,3.415449988E-3,3.527163222E-3
7.182354583E-1,-1.473173383E-3,2.127569169E-4,4.616802093E-3,4.850810951E-3
7.281924583E-1,-7.562862011E-4,-9.758565575E-4,-8.301436319E-4,1.487751084E-3
7.381494583E-1,-1.279986463E-6,1.553614624E-3,3.254018957E-4,1.587326819E-3
7.481064583E-1,-1.518083038E-3,4.804981872E-4,1.421119552E-3,2.134252890E-3
7.580634583E-1,-2.768969862E-3,-5.160560831E-4,-1.646575751E-3,3.262624661E-3
7.680204583E-1,3.741937689E-4,-8.194996044E-4,-8.076693630E-4,1.209929906E-3
7.779764583E-1,3.797864774E-4,2.032480203E-3,1.713086385E-4,2.074743404E-3
7.879334583E-1,-2.617466263E-3,7.785856724E-6,1.078987960E-3,2.831149109E-3
7.978904583E-1,1.506172586E-3,-1.331783831E-3,-6.182445213E-4,2.103432985E-3
8.078474583E-1,1.795861172E-4,-6.686635315E-4,-2.308716532E-3,2.410297516E-3
8.178044583E-1,-1.431093784E-3,-1.827937551E-3,1.744614448E-3,2.903973947E-3
8.277614583E-1,-1.815912547E-3,-9.332317859E-5,1.288023544E-3,2.228284597E-3
8.377184583E-1,2.374038799E-3,9.042965248E-4,-5.929672043E-4,2.608720477E-3
8.476754583E-1,-1.153408084E-3,-3.871824592E-4,1.407513162E-3,1.860471383E-3
8.576314583E-1,-1.229841029E-3,-9.464463219E-4,1.842407510E-3,2.408886678E-3
8.675884583E-1,-1.587222097E-3,1.583036035E-3,2.628989285E-3,3.454976373E-3
8.775454583E-1,-1.025028760E-3,-4.465589300E-4,-2.378552454E-3,2.628233363E-3
8.875024583E-1,-2.473788802E-3,-4.633758217E-4,-3.034970956E-3,3.942765133E-3
8.974594583E-1,-1.004256308E-3,-4.063844681E-4,-8.245472563E-4,1.361454093E-3
9.074164583E-1,-4.342184402E-4,-1.418690197E-3,1.463479362E-3,2.083986414E-3
9.173734583E-1,3.088035155E-4,1.277227886E-3,8.655996062E-4,1.573509886E-3
9.273304583E-1,7.447032258E-4,1.660756767E-3,1.859599724E-4,1.829556516E-3
9.372864583E-1,1.066098921E-4,2.144919708E-3,1.414852450E-4,2.152223106E-3
9.472434583E-1,-1.445136266E-3,-2.076380886E-3,1.008398831E-4,2.531786937E-3
9.572004583E-1,7.090945728E-4,1.377705485E-4,5.045750877E-4,8.811310097E-4
9.671574583E-1,-2.500584582E-3,-1.096142456E-3,-1.962233800E-3,3.362263080E-3
9.771144583E-1,1.893364708E-3,-3.904048353E-4,5.107776960E-4,1.999534873E-3
9.870714583E-1,1.244588988E-3,3.251945600E-4,3.967713565E-5,1.286983887E-3
9.970284583E-1,7.111578016E-4,1.804047264E-3,1.499888254E-3,2.451529467E-3
1.006985458E0,-2.745928476E-3,2.621462569E-3,-9.176650783E-4,3.905675151E-3
1.016941458E0,-3.110198304E-5,5.540503189E-4,-2.197580412E-3,2.266560998E-3
1.026898458E0,1.731268130E-4,-1.009237953E-3,-1.124562463E-3,1.520912513E-3
1.036855458E0,1.563489204E-4,7.082344964E-4,6.813270738E-4,9.951118874E-4
1.046812458E0,6.503824843E-4,2.564555034E-4,-3.094615880E-3,3.172603702E-3
1.056769458E0,-4.694766831E-4,-4.581362009E-5,-7.710077916E-4,9.038585390E-4
1.066726458E0,2.033006167E-4,-2.171027474E-3,1.799437450E-4,2.187937656E-3
1.076683458E0,-1.446261303E-3,-1.201637089E-3,-3.039526637E-4,1.904728504E-3
1.086640458E0,5.090646446E-4,1.807901077E-3,-3.664140822E-4,1.913612394E-3
1.096596458E0,-6.669873837E-4,-1.270180568E-3,-4.247704986E-3,4.483439360E-3
1.106553458E0,-1.647825586E-3,1.382093877E-3,-7.356045535E-5,2.151958128E-3
1.116510458E0,8.560784627E-4,9.978003800E-4,3.570726840E-4,1.362342407E-3
1.126467458E0,-2.251151018E-4,-1.143597066E-3,2.351834206E-3,2.624807648E-3
1.136424458E0,2.362427767E-5,-5.715498701E-4,-2.423509140E-4,6.212578579E-4
1.146381458E0,-5.887139123E-4,6.456505507E-4,8.208593354E-4,1.198857269E-3
