"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
6.116875000E-3,-6.837829715E-4,-5.743652582E-4,-7.834134251E-2,7.834643196E-2
1.607287500E-2,1.460448955E-3,-1.496892422E-3,-7.801082730E-2,7.803885426E-2
2.602887500E-2,3.653571475E-4,1.878131181E-3,-7.718604803E-2,7.720975892E-2
3.598487500E-2,1.891908236E-3,-1.122122630E-4,-7.554490119E-2,7.556867079E-2
4.594087500E-2,1.517988276E-4,-8.760066703E-4,-7.682162523E-2,7.682676964E-2
5.589687500E-2,9.038543794E-5,-1.425772905E-3,-7.267201692E-2,7.268605809E-2
6.585287500E-2,-1.400185749E-3,-1.591732726E-4,-7.443716377E-2,7.445050172E-2
7.580887500E-2,-1.728050527E-3,-2.849931829E-3,-7.797216624E-2,7.804336601E-2
8.576487500E-2,2.235532040E-3,-6.693350151E-4,-7.623232156E-2,7.626803041E-2
9.572087500E-2,5.109129706E-4,1.215998083E-3,-7.562018186E-2,7.563168376E-2
1.056768750E-1,2.829993609E-3,2.822838724E-5,-7.852248847E-2,7.857347426E-2
1.156328750E-1,2.959547564E-4,-5.685295910E-4,-7.719042897E-2,7.719308998E-2
1.255888750E-1,2.011462348E-4,-1.660426147E-3,-7.650892437E-2,7.652720420E-2
1.355448750E-1,-2.823975403E-3,-6.464626640E-4,-7.549786568E-2,7.555342794E-2
1.455008750E-1,3.101025475E-3,-1.145805232E-3,-7.771281153E-2,7.778309781E-2
1.554558750E-1,1.888721250E-3,1.436294988E-4,-7.716643810E-2,7.718968239E-2
1.654118750E-1,2.241057577E-3,-2.117394470E-3,-7.338874787E-2,7.345348196E-2
1.753678750E-1,3.141106805E-3,-1.582605764E-3,-7.239171863E-2,7.247711445E-2
1.853238750E-1,3.385851160E-3,-3.927518614E-3,-7.209052145E-2,7.227677825E-2
1.952798750E-1,3.415893298E-5,-1.195981167E-3,-7.563783228E-2,7.564729480E-2
2.052358750E-1,9.742547409E-4,-1.574683003E-3,-7.622612268E-2,7.624861033E-2
2.151918750E-1,7.949508145E-4,-6.554694846E-4,-7.913609594E-2,7.914280301E-2
2.251478750E-1,1.229844987E-3,2.289656550E-4,-8.006633818E-2,8.007611038E-2
2.351038750E-1,-4.694032250E-4,7.329219952E-4,-7.442904264E-2,7.443413130E-2
2.450598750E-1,1.684028772E-3,-1.293743029E-3,-7.194031775E-2,7.197165443E-2
2.550158750E-1,2.606180729E-3,-1.077570021E-3,-6.862966716E-2,6.868758658E-2
2.649718750E-1,-1.818826422E-4,-1.850419678E-3,-6.967069954E-2,6.969550565E-2
2.749278750E-1,4.566343268E-4,-2.798130736E-4,-7.650318742E-2,7.650506189E-2
2.848838750E-1,2.807939425E-3,-7.583824918E-4,-8.122337610E-2,8.127543597E-2
2.948398750E-1,5.649295636E-4,4.533836618E-4,-8.463499695E-2,8.463809669E-2
3.047958750E-1,-7.573298644E-4,1.827841625E-3,-7.884848118E-2,7.887330054E-2
3.147518750E-1,2.771335421E-4,-5.731703714E-4,-7.255953550E-2,7.256232852E-2
3.247078750E-1,2.018574625E-3,-4.495996982E-4,-6.758555025E-2,6.761718262E-2
3.346638750E-1,-9.974930435E-6,-1.854076050E-3,-7.130056620E-2,7.132466921E-2
3.446198750E-1,-1.203071210E-3,-2.624794841E-3,-7.126966864E-2,7.132813327E-2
3.545758750E-1,2.951517235E-3,-2.441126853E-4,-7.743730396E-2,7.749391647E-2
3.645318750E-1,6.862325827E-4,6.033051759E-4,-7.949992269E-2,7.950517342E-2
3.744878750E-1,3.152659629E-4,2.027061768E-3,-7.570633292E-2,7.573412188E-2
3.844438750E-1,2.438932424E-4,-2.931743860E-3,-7.354038954E-2,7.359920855E-2
3.943998750E-1,1.161767053E-3,-1.094597392E-3,-7.287622988E-2,7.289370843E-2
4.043558750E-1,1.547392807E-3,-2.386496402E-3,-7.260724902E-2,7.266293691E-2
4.143118750E-1,2.342252992E-3,-2.931938507E-3,-7.730595767E-2,7.739698640E-2
4.242678750E-1,2.690078691E-5,-2.154561691E-3,-7.686147839E-2,7.689167523E-2
4.342238750E-1,2.176676644E-4,-6.850967184E-4,-8.141609281E-2,8.141926618E-2
4.441798750E-1,1.603310346E-3,-1.300820149E-3,-7.825598866E-2,7.828321977E-2
4.541358750E-1,2.068701666E-3,-2.111325040E-3,-7.682912797E-2,7.688596832E-2
4.640918750E-1,-1.928969636E-3,-2.026637085E-3,-7.454999536E-2,7.460247979E-2
4.740478750E-1,5.979879643E-4,-4.905331880E-4,-7.414381951E-2,7.414785354E-2
4.840038750E-1,1.226227731E-3,-1.283888705E-3,-7.447511703E-2,7.449627548E-2
4.939598750E-1,2.388515044E-3,2.468572930E-4,-8.035537601E-2,8.039124576E-2
5.039158750E-1,1.679581590E-3,2.980977297E-5,-7.806132734E-2,7.807940003E-2
5.138718750E-1,5.661807372E-4,-9.727198631E-5,-7.485532016E-2,7.485752453E-2
5.238278750E-1,2.058616141E-3,-2.037985250E-4,-7.339856774E-2,7.342771398E-2
5.337838750E-1,-1.455234131E-3,-1.692911610E-4,-7.340050489E-2,7.341512435E-2
5.437398750E-1,-7.273396477E-6,4.312517121E-4,-7.285961509E-2,7.286089172E-2
5.536958750E-1,-9.355996735E-5,1.847448759E-3,-7.739900053E-2,7.742110244E-2
5.636518750E-1,9.919444565E-4,6.074812263E-4,-7.683467120E-2,7.684347523E-2
5.736078750E-1,-3.459819127E-4,3.036297858E-4,-7.751324773E-2,7.751461454E-2
5.835638750E-1,1.054041903E-3,7.739448920E-4,-7.768236101E-2,7.769336655E-2
5.935198750E-1,1.871592365E-3,-5.568303168E-4,-7.565898448E-2,7.568417834E-2
6.034758750E-1,3.034328576E-3,-1.360040158E-3,-7.272072136E-2,7.279670442E-2
6.134318750E-1,-1.518927515E-3,-4.204921424E-4,-7.184141129E-2,7.185869697E-2
6.233878750E-1,9.245226975E-4,6.628818810E-4,-7.656372339E-2,7.657217441E-2
6.333438750E-1,-7.472463185E-4,1.106341369E-3,-7.587080449E-2,7.588254965E-2
6.432998750E-1,8.450576570E-4,-2.229267731E-3,-7.867750525E-2,7.871361757E-2
6.532558750E-1,-1.741233049E-3,-1.090489328E-3,-7.472606003E-2,7.475429825E-2
6.632118750E-1,-3.510629758E-4,3.815814853E-5,-7.478997111E-2,7.479080478E-2
6.731678750E-1,1.246116241E-3,8.239708841E-4,-7.594484091E-2,7.595953261E-2
6.831238750E-1,-1.536088181E-3,1.246081665E-3,-7.462843508E-2,7.465464224E-2
6.930798750E-1,3.300339449E-3,-2.694675699E-3,-7.446832955E-2,7.459011746E-2
7.030358750E-1,-1.192945987E-3,-2.129552886E-3,-7.889822870E-2,7.893597791E-2
7.129918750E-1,1.167876413E-3,7.167607546E-4,-8.006034046E-2,8.007206627E-2
7.229478750E-1,-1.084358897E-3,-6.225435063E-4,-7.897003740E-2,7.897993544E-2
7.329028750E-1,4.238908878E-4,1.558056101E-4,-7.725770026E-2,7.725902024E-2
7.428588750E-1,-1.591855660E-3,-9.488733485E-4,-7.087223977E-2,7.089646490E-2
7.528148750E-1,-6.223792443E-4,1.845655032E-3,-7.176051289E-2,7.178694177E-2
7.627708750E-1,2.094577765E-3,-3.937931731E-3,-7.536669821E-2,7.549856794E-2
7.727268750E-1,2.952480223E-3,-1.637286507E-3,-7.816748321E-2,7.824035581E-2
7.826828750E-1,-2.445480786E-3,7.393183187E-4,-8.106260002E-2,8.110284884E-2
7.926388750E-1,1.868939027E-3,6.907638162E-4,-7.603003830E-2,7.605614249E-2
8.025948750E-1,4.047331167E-4,9.299153462E-4,-7.270801067E-2,7.271508349E-2
8.125508750E-1,-1.080365269E-3,2.826843411E-5,-6.894528121E-2,6.895375109E-2
8.225068750E-1,-9.370871121E-4,5.995156243E-4,-6.676948071E-2,6.677874740E-2
8.324628750E-1,-3.432976082E-4,-9.968550876E-4,-7.128032297E-2,7.128811974E-2
